Date,Target,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund
2024-06-03,1,782329142,1.39956E+13,0.274737601,1.89037E+11,2.39275E+11,14675655173,-87898380882
2024-06-04,0,773459815,1.2649E+13,-0.011337079,-2.11346E+11,-1.45614E+11,-51292937456,-56759701617
2024-06-05,1,881481171,1.3625E+13,0.139659946,5.91569E+11,-2.78082E+11,23426254515,-28481749691
2024-06-07,1,783870642,1.24653E+13,-0.110734673,2.86092E+11,2.50291E+11,7850912166,-75792233751
2024-06-10,0,506891681,1.13277E+13,-0.353347793,16955223849,-4.69019E+11,2815508326,-42084005040
2024-06-11,1,558892980,1.17765E+13,0.102588582,-2.23955E+11,-1.61349E+11,6004198584,55170078788
2024-06-12,1,511008858,1.18396E+13,-0.085676728,2.34249E+11,75504916231,-31391354851,-39944640603
2024-06-13,1,700027275,1.91359E+13,0.369892643,1.5449E+12,-3.65296E+11,93869481202,1.45755E+11
2024-06-14,1,644979251,1.6187E+13,-0.07863697,7.31514E+11,-3.87074E+11,-30296646285,26248186801
2024-06-17,0,593985068,1.24576E+13,-0.079063292,-1.37446E+11,69937951278,-38586060425,-1.04815E+11
2024-06-18,1,561975111,1.32695E+13,-0.053890171,6.49277E+11,4851659863,-61083195488,-86674294484
2024-06-19,1,646706151,1.40696E+13,0.150773652,2.75707E+11,7.37353E+11,-33536889816,-40867759683
2024-06-20,1,758165860,1.3577E+13,0.172349851,4.96594E+11,2.38199E+11,-54302043687,-12058234062
2024-06-21,0,631143373,1.4493E+13,-0.167539181,-3.42445E+11,1.30976E+11,-20531474845,-55625807230
2024-06-24,0,594166310,1.10827E+13,-0.058587422,-5.29881E+11,69441491634,-18088421801,-40610700848
2024-06-25,1,714242157,1.17677E+13,0.202091308,60954213464,2.45808E+11,1104857609,-69786241878
2024-06-26,1,535034373,1.13251E+13,-0.250906198,4.33534E+11,-1.99816E+11,25277874885,-57566702430
2024-06-27,0,397169222,1.02711E+13,-0.257675316,5.13619E+11,-6.6757E+11,-8276939954,-49150461166
2024-06-28,1,610550442,1.10201E+13,0.537255175,32153817876,3.07069E+11,-8248546170,-67354281714
2024-07-01,1,459218341,9.94534E+12,-0.24786175,-63341087773,1.25995E+11,-18725047300,31781348253
2024-07-02,0,538842197,1.16485E+13,0.173389974,-33276899038,-1.94929E+11,-59832305081,-2260295343
2024-07-03,1,340337982,1.0244E+13,-0.368390256,1.01432E+11,1.24207E+11,15688502665,31642026271
2024-07-04,1,393738620,1.30671E+13,0.156904727,3.21798E+11,1.01451E+12,-5162319581,73082580326
2024-07-05,1,378159145,1.31423E+13,-0.039568064,1.31305E+12,1.27922E+12,-7108346526,-9650906892
2024-07-08,0,425055594,9.93858E+12,0.124012468,5.28365E+11,-2.05357E+11,-28226073262,-47534558080
2024-07-09,1,456429222,1.12419E+13,0.073810646,3.2744E+11,1.34507E+11,-53028077615,-65384088183
2024-07-10,1,472472909,1.18415E+13,0.035150438,5.26916E+11,1.70882E+11,-67403242003,-71942289050
2024-07-11,1,462216873,1.46497E+13,-0.021707141,6.10466E+11,-2.18632E+11,1.922E+11,-24089116123
2024-07-12,0,408178316,1.40857E+13,-0.116911693,-5.50066E+11,2.43499E+11,-39330074671,-15959715340
2024-07-15,1,424457898,1.21657E+13,0.039883505,-76964828774,2.07103E+11,-31056527583,-72565329112
2024-07-16,1,677904823,1.26603E+13,0.597107337,1.88337E+11,1.92344E+11,2143664276,-51740833718
2024-07-17,0,549094120,1.39235E+13,-0.190012961,-2.56584E+11,3.52402E+11,4754932181,-1.96991E+11
2024-07-18,0,658374570,1.55482E+13,0.199019523,-3.49461E+11,3.83195E+11,-65524507563,-85407403428
2024-07-19,0,426207952,9.58523E+12,-0.352636066,-4.20231E+11,-73813572200,-1.02271E+11,-1.08266E+11
2024-07-22,0,463878258,1.04996E+13,0.088384803,-85368275960,1.51951E+11,-83764592286,-93564874878
2024-07-23,1,423403234,1.15268E+13,-0.087253548,2.47048E+11,-1.06392E+11,25867469004,13683039498
2024-07-24,0,469221275,1.10539E+13,0.108213725,-2.63539E+11,6181282757,16199577051,-12685965214
2024-07-25,0,440318335,1.36737E+13,-0.061597676,-6.76696E+11,-267899826,-45715442104,-21567374341
2024-07-26,1,516467609,1.29717E+13,0.172941411,-47288785165,2.85735E+11,66778146327,5130738888
2024-07-29,1,456515695,1.09636E+13,-0.116080685,4.47442E+11,-95649741562,31245544893,21975444038
2024-07-30,0,392868090,1.01997E+13,-0.139420409,-2.44858E+11,-1.77361E+11,-7090627249,-1.00432E+11
2024-07-31,1,557090057,1.2198E+13,0.418007904,1.49325E+11,62441095900,4047743517,-53944809039
2024-08-01,1,480833975,1.0905E+13,-0.136882863,4.40977E+11,-2.14045E+11,7930266188,25173277491
2024-08-02,0,531785136,1.31021E+13,0.105964145,-8.47871E+11,-3.2757E+11,-1.3246E+11,-1.09463E+11
2024-08-05,0,763777757,1.87817E+13,0.436252549,-1.52381E+12,-4.19457E+11,23447557100,2.35845E+11
2024-08-06,1,567266430,1.55358E+13,-0.257288623,-1.74155E+11,-7.67265E+11,1.40199E+11,2.37212E+11
2024-08-07,1,476990686,1.30817E+13,-0.1591417,-18716243874,-4.45931E+11,64953210444,32426918201
2024-08-08,0,495299005,1.14637E+13,0.03838297,-5.19635E+11,-4.18737E+11,43335833798,85226342980
2024-08-09,1,475012051,9.72169E+12,-0.040959004,152537242,-1.15613E+11,37718158055,34021210450
2024-08-12,1,293083794,7.60122E+12,-0.38299714,78501696596,89921761727,26044643926,3960511024
2024-08-13,1,378532151,8.96595E+12,0.291549239,1.33323E+11,-28516764667,-7649488765,-2248875325
2024-08-14,1,328748140,8.86708E+12,-0.13151858,3.91762E+11,-95053747571,-3977404730,-29044198714
2024-08-16,1,385851899,1.11929E+13,0.17370063,1.21079E+12,2.33179E+11,-15559717124,-2357676377
2024-08-19,0,395636824,9.26257E+12,0.025359277,-1.19587E+11,96704917440,-22660691972,-37701027259
2024-08-20,1,484188400,8.95416E+12,0.223820359,2.92913E+11,890635336,-13108035045,14505808864
2024-08-21,1,417329635,9.37856E+12,-0.138084194,31111966566,1.63607E+11,-49926784595,-64132505607
2024-08-22,1,441756204,8.94632E+12,0.058530636,68658227680,79186890455,-5964946296,7471486834
2024-08-23,0,330591762,8.28577E+12,-0.251642062,-2.95195E+11,3.36611E+11,-28194176229,14509555932
2024-08-26,0,333687885,9.08741E+12,0.009365397,-4.66658E+11,3.43378E+11,7719858795,31745801309
2024-08-27,0,264056855,8.05072E+12,-0.208671136,-4.07467E+11,3.80792E+11,8339642979,-18214989888
2024-08-28,1,280773871,1.05675E+13,0.063308396,-3.43507E+11,2.42473E+11,6498887162,-32766656648
2024-08-29,0,288835634,1.14647E+13,0.028712654,-4.20835E+11,-85314301143,-55602532288,-28011649724
2024-08-30,1,278845310,1.03408E+13,-0.034588267,-3.78966E+11,4.21572E+11,-12734537738,64139996341
2024-09-02,1,266992573,8.66996E+12,-0.042506496,2.38731E+11,-4.10572E+11,12931563638,1896520545
2024-09-03,0,303460408,8.97842E+12,0.136587451,-2.90653E+11,-1.82763E+11,-33003480658,3211590973
2024-09-04,0,455469305,1.13703E+13,0.500918383,-9.88766E+11,-5.66755E+11,-68018071389,30786041031
2024-09-05,0,379002653,1.01898E+13,-0.167885412,-5.85848E+11,56112367418,-2909730265,52350112512
2024-09-06,0,374782188,8.68531E+12,-0.011135714,-2.6615E+11,1.26556E+11,-29159169767,852444260
2024-09-09,0,270230978,7.45438E+12,-0.278965259,-5.42156E+11,-8601764591,14212301153,35738313274
2024-09-10,0,347650170,8.42187E+12,0.286492661,-6.70846E+11,-1.02992E+11,11857202176,37065925984
2024-09-11,0,302560681,9.62302E+12,-0.129697877,-1.03511E+12,80077198047,-39489199510,19281845159
2024-09-12,1,340478891,1.12824E+13,0.125324315,2.78183E+11,-1.66884E+11,1.43593E+11,-43818934496
2024-09-13,1,358262872,8.42203E+12,0.052232257,-9.57725E+11,2.75817E+11,36853809822,71033961638
2024-09-19,1,385081293,1.28711E+13,0.074856825,-1.17557E+12,8.87828E+11,-1173328275,10738731739
2024-09-20,1,495964133,1.42766E+13,0.287946577,-33693633654,2.34291E+11,28014301786,14036438593
2024-09-23,1,339140017,9.52646E+12,-0.316200518,-7.02263E+11,2.80796E+11,9944915232,28082208914
2024-09-24,1,355097005,1.03384E+13,0.047051327,-3.7733E+11,5.52063E+11,208412350,6470306187
2024-09-25,0,454471748,1.16715E+13,0.279852383,-5.70117E+11,7.07251E+11,-81369236152,-46333782707
2024-09-26,1,324888966,1.16024E+13,-0.285128355,4.95328E+11,6.98914E+11,51972990585,4125029205
2024-09-27,0,413004129,1.1987E+13,0.271216238,2.65886E+11,-4.21966E+11,3161310152,2057999664
2024-09-30,0,358915798,1.08069E+13,-0.130963173,-1.00323E+12,-1.71834E+11,4061327531,-23375912575
2024-10-02,0,351004351,9.60788E+12,-0.022042627,-3.07356E+11,-6.22606E+11,-32708753832,-21190827398
2024-10-04,1,414328553,1.00166E+13,0.180408596,42753532722,-1.69478E+11,-7709625782,-65243575899
2024-10-07,1,343671145,1.03789E+13,-0.17053473,29180864802,-63788114571,25309093861,86903623202
2024-10-08,0,318240024,9.16828E+12,-0.073998418,-3.81046E+11,-3.24304E+11,-17553266100,4681380222
2024-10-10,1,618559988,1.38676E+13,0.943690112,1.62646E+11,-4.39356E+11,23804233192,1.18421E+11
2024-10-11,0,491276237,9.54844E+12,-0.205774304,-5.99057E+11,1.75059E+11,-14539617289,71242141360
2024-10-14,1,401705670,8.52541E+12,-0.182322205,91477689688,2.47612E+11,-9158474001,89708652791
2024-10-15,1,438292799,1.00544E+13,0.091079444,2.90378E+11,-84716024327,228325772,71140727656
2024-10-16,0,437552776,1.00531E+13,-0.001688422,-6.59709E+11,-1.46469E+11,-8520262010,1.63445E+11
2024-10-17,0,331265227,9.95365E+12,-0.242913666,-4.04864E+11,1.59491E+11,15592590772,18201444337
2024-10-18,0,265201103,8.27485E+12,-0.199429697,-4.78459E+11,1.4061E+11,-15970324584,35681143792
2024-10-21,1,240675023,7.75721E+12,-0.092481063,22102494346,1.97494E+11,3003491522,-31017212887
2024-10-22,0,343318170,8.95806E+12,0.426480263,-2.81396E+11,-2.77651E+11,-46752818001,16006775432
2024-10-23,1,352421162,9.43015E+12,0.02651474,2.1155E+11,2.0476E+11,15210770999,71854236317
2024-10-24,0,343098218,9.73394E+12,-0.026453985,-6.07437E+11,-14263557786,2405545884,-20276440051
2024-10-25,1,462898403,1.02869E+13,0.349171691,-3.90904E+11,90701516255,5447350376,-8484599509
2024-10-28,1,333735957,9.13301E+12,-0.279029794,-1.28278E+11,3.49525E+11,22124938772,82873506991
2024-10-29,1,363290058,9.34117E+12,0.08855534,-1.17693E+11,32617447526,-10134760932,25314403149
2024-10-30,0,487359045,9.06705E+12,0.341514953,-3.35689E+11,46821689654,-46166150285,8035688985
2024-10-31,0,406613036,1.09807E+13,-0.165680744,-8.58299E+11,2.5845E+11,-32653516665,49871877805
2024-11-01,0,319848769,7.94432E+12,-0.213382896,-39017847667,-2.37273E+11,-34987822855,14780765621
2024-11-04,1,373943470,8.06475E+12,0.169125869,29716800648,1.83863E+11,4963715143,1.02352E+11
2024-11-05,0,310875315,7.71601E+12,-0.168656923,-1.44415E+11,-2.02009E+11,-44763636469,-28910188732
2024-11-06,0,548506117,1.17919E+13,0.764392638,-1.0308E+11,-43773444714,-9040870503,76337430691
2024-11-07,1,465146173,1.08097E+13,-0.151976325,1.0465E+11,-55393323792,4956478096,1.78899E+11
2024-11-08,0,448734499,9.92121E+12,-0.035282831,-13207813305,1.93835E+11,-47770120168,-6441943082
2024-11-11,0,572196827,1.12902E+13,0.275134469,-4.81703E+11,-2.20729E+11,-17545700228,71860171483
2024-11-12,0,735812780,1.2848E+13,0.285943482,-3.06358E+11,-26351345295,-87729325236,1.6483E+11
2024-11-13,0,619176261,1.12084E+13,-0.158513853,-6.30825E+11,69869273798,-32997618165,25758571687
2024-11-14,1,639989952,1.30174E+13,0.033615131,-2.3331E+11,-31985934413,96935139213,1.77649E+11
2024-11-15,0,623327161,1.23658E+13,-0.02603602,-59478559825,-96392962924,7134765771,1.03831E+11
2024-11-18,1,443925881,1.06213E+13,-0.28781239,-52987299865,-73025632748,14864147688,43784358580
2024-11-19,1,410856127,9.08586E+12,-0.074493864,-3.29957E+11,1.20453E+11,27971023145,3.19488E+11
2024-11-20,1,408789732,7.82008E+12,-0.005029486,-1.82317E+11,-32152100370,24153633173,1.81001E+11
2024-11-21,0,451118534,8.35641E+12,0.103546637,-2.5926E+11,-288550286,14389628978,3.00696E+11
2024-11-22,1,543517791,8.01717E+12,0.204822569,1.17541E+11,1.71519E+11,49241716550,82570042348
2024-11-25,1,564692445,1.34952E+13,0.03895853,-74748556334,4.35726E+11,-11709771039,54485875472
2024-11-26,0,441708781,8.70992E+12,-0.217788754,-68993373953,-2.32966E+11,-76133135952,71949430369
2024-11-27,0,414339138,8.58605E+12,-0.061963095,-3.34902E+11,1.42961E+11,-66310527177,2.01214E+11
2024-11-28,1,342571105,7.57275E+12,-0.173210847,-4.91859E+11,2.80866E+11,-32204512507,85666024663
2024-11-29,0,384278001,9.10648E+12,0.121746684,-7.49351E+11,99435592904,-40090877675,10157082431
2024-12-02,0,328109545,7.59174E+12,-0.146166202,-1.3092E+11,4.26966E+11,-20717896897,-8074264978
2024-12-03,1,324137730,9.14517E+12,-0.012105149,5.655E+11,2.44015E+11,-4024994759,-318937050
2024-12-04,0,670284268,1.32969E+13,1.067899556,-4.07121E+11,24347148909,-77409636642,1.11982E+11
2024-12-05,0,519351593,9.72072E+12,-0.225177111,-3.17369E+11,-4639211800,-58486425942,1.57457E+11
2024-12-06,0,630408602,1.07269E+13,0.213837813,-2.84115E+11,4.70508E+11,-2680002790,3.44514E+11
2024-12-09,0,591644435,1.00045E+13,-0.061490543,1.02684E+11,4.90093E+11,-32970450079,2.28329E+11
2024-12-10,1,598770280,9.3038E+12,0.012044134,-1.04694E+11,3.64529E+11,11505853560,20341073636
2024-12-11,1,617716470,7.74586E+12,0.031641834,-1.37603E+11,1.70913E+11,9212492395,-26820336054
2024-12-12,1,664187237,1.22591E+13,0.07522993,-20895446529,-5.31546E+11,1.68343E+11,3.87787E+11
2024-12-13,1,577737398,8.84946E+12,-0.130158838,-1.73856E+11,-1.47104E+11,-14543519819,2.60846E+11
2024-12-16,0,526708153,8.46642E+12,-0.08832602,-4.33889E+11,-60241181602,-54361564808,1.42277E+11
2024-12-17,0,559039721,9.28484E+12,0.061384218,-7.02048E+11,47947415961,-14850160394,1.41468E+11
2024-12-18,1,441677820,8.33857E+12,-0.209934816,3.92377E+11,85258693459,-17429787527,1.00327E+11
2024-12-19,0,504467068,8.44375E+12,0.142160745,-4.33847E+11,-5.59086E+11,-30465188738,1.36642E+11
2024-12-20,0,617782376,9.34735E+12,0.224623796,-8.22426E+11,-1.94851E+11,-25239156185,1.86998E+11
2024-12-23,1,428166806,7.37554E+12,-0.306929394,1.44818E+11,3.91895E+11,-39824353595,76991963721
2024-12-24,0,386777917,6.74079E+12,-0.096665338,-6185403456,1.49345E+11,-91045365786,-24738114625
2024-12-26,0,322800054,6.41041E+12,-0.165412399,20405643904,2.06348E+11,-1019756878,-6761836838
2024-12-27,0,311291279,6.33961E+12,-0.035652953,-1.73914E+11,-1.67119E+11,22774506911,82250826237
2024-12-30,0,303963509,5.31545E+12,-0.023539914,-1.20749E+11,30920329920,3854726549,18562954107
2025-01-02,0,350691927,6.95865E+12,0.153730355,-2.38178E+11,-2.67638E+11,9774611646,9159869200
2025-01-03,1,407536387,8.23007E+12,0.162092297,2.84263E+11,2.72E+11,4593747827,40991978215
2025-01-06,1,302760981,8.14231E+12,-0.257094604,3.70468E+11,-30739910350,19649537894,39986219397
2025-01-07,1,407692929,9.40596E+12,0.346583459,1.62943E+11,-1.49517E+11,-5172925695,96854973661
2025-01-08,1,362908922,1.03911E+13,-0.109847397,2.22039E+11,-1.0966E+11,50831772028,1.3854E+11
2025-01-09,1,404290371,1.15245E+13,0.114027092,7.50957E+11,-5.31972E+11,87469936064,25261924759
2025-01-10,0,377586658,9.69101E+12,-0.066050826,-3813706835,-4.8476E+11,-63878133168,2.64348E+11
2025-01-13,0,578565446,9.04905E+12,0.532271953,-8.74308E+11,-99274778032,-14359968392,2.593E+11
2025-01-14,1,414487640,8.19924E+12,-0.283594202,-2.96463E+11,-53550157072,-20838579147,56996888787
2025-01-15,0,538534310,9.17624E+12,0.299277127,56761084835,-2.097E+11,-25951915330,38649159979
2025-01-16,1,451062578,9.43226E+12,-0.162425551,6.26313E+11,22148124041,-30806046569,75671702975
2025-01-17,0,445884915,1.00118E+13,-0.011478813,-2.33806E+11,-1.19265E+11,-41340992900,1.3144E+11
2025-01-20,0,437546001,8.66352E+12,-0.018701942,-4.18481E+11,40430285207,-22965953321,73572891647
2025-01-21,0,572011300,9.32357E+12,0.307316942,-1.72884E+11,55132666853,-32883396384,58850508084
2025-01-22,1,583737394,1.10745E+13,0.020499759,3.50746E+11,2.94906E+11,13915740457,88094425479
2025-01-23,0,609742131,9.90782E+12,0.044548691,-6.19576E+11,-2.44685E+11,-66489426772,1.50407E+11
2025-01-24,1,602014660,1.01793E+13,-0.012673343,2.73367E+11,-15733717469,5258832601,65057805446
2025-01-31,0,454403356,1.37594E+13,-0.245195531,-1.17559E+12,2.977E+11,8458144968,35463492151
2025-02-03,0,522848036,1.165E+13,0.150625384,-8.70659E+11,-4.5058E+11,-51138860199,2.09651E+11
2025-02-04,1,479377343,1.10009E+13,-0.083142118,77245571545,11570047283,-54871642961,1.3873E+11
2025-02-05,1,437344153,9.94959E+12,-0.087682888,65594890099,27625408313,-20727305064,90759040565
2025-02-06,1,479697230,1.1863E+13,0.09684153,3.5559E+11,1.40353E+11,-14760411027,47082490535
2025-02-07,0,419872051,1.02401E+13,-0.124714456,-2.39954E+11,-1.79587E+11,-61806450434,1.22428E+11
2025-02-10,0,393563727,1.05825E+13,-0.062657955,-2.77003E+11,1.8269E+11,-35325072274,1.84842E+11
2025-02-11,1,451092989,1.10232E+13,0.146175214,1.40805E+11,1.90385E+11,-33982381205,58670737259
2025-02-12,1,464894178,1.3669E+13,0.030594998,3.70608E+11,52557311052,-29088098916,10160252896
2025-02-13,1,680341736,1.71042E+13,0.463433547,-1.13368E+11,3.71276E+11,65668200903,68302874736
2025-02-14,1,499364641,1.39176E+13,-0.266009103,-3.20363E+11,2.71843E+11,-59623833723,1.76009E+11
2025-02-17,1,366339998,1.10173E+13,-0.26638779,-2.23523E+11,2.6345E+11,-37806070744,82783939271
2025-02-18,1,421993118,1.26182E+13,0.151916581,18935648626,1.00158E+11,-18134673779,1.20955E+11
2025-02-19,1,525798791,1.48516E+13,0.245989019,3.95644E+11,6.5981E+11,64551134535,67712126648
2025-02-20,0,529303324,1.45512E+13,0.00666516,-2.88399E+11,-8960609712,-81417208164,80847797720
2025-02-21,1,444704240,1.13811E+13,-0.159831008,-2.16251E+11,61015463799,-8634276479,74306429095
2025-02-24,0,536354114,1.08021E+13,0.206091748,-2.00116E+11,-91866448407,-7354978147,17820189902
2025-02-25,0,410284831,1.05085E+13,-0.235048599,-3.20604E+11,-92082269066,-39077070571,13822369897
2025-02-26,1,386762622,1.12187E+13,-0.057331413,-3.2208E+11,1.74246E+11,-3608597829,57404901317
2025-02-27,0,513909805,1.08021E+13,0.328747339,-1.78555E+11,-3.43068E+11,20023507006,45851879957
2025-02-28,0,588571521,1.56372E+13,0.14528175,-1.55616E+12,-5.18475E+11,-83318129055,5940831420
2025-03-04,0,484081351,1.31154E+13,-0.177531814,-1.94498E+11,-2.63316E+11,728396200,51526216282
2025-03-05,1,569412248,1.30216E+13,0.176273878,-2.26478E+11,-2.10133E+11,97648839135,70907237311
2025-03-06,1,609615704,1.13197E+13,0.070605183,1.37481E+11,69495382199,35205731675,-550366428
2025-03-07,0,567191412,1.21552E+13,-0.069591862,59105655053,-1.35931E+11,23426058917,46285802840
2025-03-10,1,435694828,9.88135E+12,-0.231838108,-4.29168E+11,74637735766,-5523898450,46122251900
2025-03-11,0,399016248,1.09175E+13,-0.084184107,-1.54034E+12,-1.74057E+11,-22418295696,-26885014630
2025-03-12,1,401644557,1.22848E+13,0.006586972,3.79615E+11,38789074057,8035847301,-30632355371
2025-03-13,0,427292042,1.31129E+13,0.063856175,-4.80857E+11,2.93805E+11,1.47327E+11,-46569214601
2025-03-14,0,362329393,9.9418E+12,-0.15203337,-2.95409E+11,50076864432,-53919251663,56115640598
2025-03-17,1,396573940,1.19951E+13,0.094512197,6.2233E+11,5.01275E+11,-10148042110,28916360145
2025-03-18,1,555526574,1.20346E+13,0.400814622,4.43657E+11,1.34022E+11,-23530910394,34156166372
2025-03-19,1,653326938,1.18415E+13,0.176049839,3.05237E+11,2.70613E+11,-7210762242,22957790839
2025-03-20,1,455019267,1.19893E+13,-0.303535121,5.51501E+11,1.24188E+11,-38124048864,-2992436037
2025-03-21,1,497529180,1.41881E+13,0.093424424,8.50312E+11,-3.42253E+11,-37003018808,13372154676
2025-03-24,0,372431632,6.92406E+12,-0.25143761,6151772366,7830685905,-53815461430,4992047134
2025-03-25,0,439279423,8.30506E+12,0.1794901,-75211633491,1.29648E+11,-9151729684,-19561119151
2025-03-26,1,507916080,7.65533E+12,0.156248286,3.50795E+11,2.40173E+11,-7157583100,15570782366
2025-03-27,0,403313562,7.67625E+12,-0.20594449,88668299283,-1.17485E+11,-88333381166,-25460178838
2025-03-28,0,513561475,7.15042E+12,0.273355333,-6.42172E+11,21673555398,609806807,40065883283
2025-03-31,0,391592782,8.23635E+12,-0.237495799,-1.57718E+12,5.56016E+11,-10678439502,60722289266
2025-04-01,1,453393641,6.93945E+12,0.157819199,-3.9124E+11,-7425171231,28527835113,77428143593
2025-04-02,0,515599740,7.31612E+12,0.137201084,-7.27223E+11,-22090030228,14073759070,1.73542E+11
2025-04-03,0,480057159,8.26747E+12,-0.068934443,-1.37764E+12,68855170698,92068244282,2.72207E+11
2025-04-04,0,695074881,1.07428E+13,0.447900251,-1.78929E+12,3.50213E+11,63608384142,2.06743E+11
2025-04-07,0,619500714,1.05055E+13,-0.108728094,-2.09918E+12,-95673110432,-10723490389,4.30742E+11
2025-04-08,1,557018146,9.12247E+12,-0.100859558,-6.46788E+11,-3.6743E+11,86889851666,1.13166E+11
2025-04-09,0,699641582,9.56033E+12,0.256048097,-1.00481E+12,40051769712,-44322370066,57856324113
2025-04-10,1,670388052,1.10554E+13,-0.041812166,3.28609E+11,1.79207E+11,3.08358E+11,53966282574
2025-04-11,0,369702818,7.6871E+12,-0.448524154,-6.89835E+11,-1.35474E+11,21739159945,1.74907E+11
2025-04-14,1,488618364,6.68779E+12,0.321651716,-2.43702E+11,-64143907086,-334596020,1.11936E+11
2025-04-15,1,560339502,6.51081E+12,0.14678355,-1.18263E+11,64528321115,-5848280889,94464244602
2025-04-16,0,613173904,6.72569E+12,0.094289983,-4.58761E+11,-47659695621,-31898896574,86849302137
2025-04-17,1,601738661,6.6063E+12,-0.018649266,-3.51001E+11,2.75057E+11,-6456043288,56195835173
2025-04-18,1,450985117,5.64965E+12,-0.250529929,-1.04503E+11,-12839946026,-16348640640,78362304973
2025-04-21,1,428977098,5.23973E+12,-0.048799879,-2.88341E+11,-17446035020,-8928783020,56296074372
2025-04-22,0,416680149,6.18247E+12,-0.028665747,-2.42055E+11,-36492501044,4172620583,94348217496
2025-04-23,1,538116134,7.76418E+12,0.291436934,-1.97009E+11,5.46637E+11,9302100838,63707325336
2025-04-24,0,327935351,7.27232E+12,-0.390586287,-7382931153,-1.68273E+11,-21164137684,-16024864196
2025-04-25,1,403527737,8.7606E+12,0.230510025,6.14625E+11,4.40507E+11,1231577048,84366161670
2025-04-28,1,454102177,7.80335E+12,0.125330765,-85933648957,1.38775E+11,-69430310652,30563085304
2025-04-29,1,547081468,9.21517E+12,0.204754119,6.9314E+11,3.91034E+11,-1698955739,57434984612
2025-04-30,0,487488833,8.4356E+12,-0.108928265,-1.68645E+11,-1.27311E+11,22066889243,-8979589058
2025-05-02,1,585492284,8.32745E+12,0.201037325,-1.6676E+11,2.00587E+11,28242651524,45241556483
2025-05-07,1,546755132,8.93545E+12,-0.066161678,3.49804E+11,1.26561E+11,-19393639714,-8190873040
2025-05-08,1,471635814,1.02701E+13,-0.137391153,1.30459E+11,-2.36612E+11,34951277324,-8169018241
2025-05-09,0,485550305,8.03485E+12,0.029502617,68061412101,-2.18057E+11,2239074552,91176153599
2025-05-12,1,409749435,8.52754E+12,-0.15611332,152136203,3.10187E+11,20451042742,26107972247
2025-05-13,1,422459803,8.74609E+12,0.031019855,1.70616E+11,-41868800245,20350965676,-59954992500
2025-05-14,1,390503815,8.89319E+12,-0.075642671,4.76236E+11,4.40114E+11,15426535940,14148013174
2025-05-15,0,339578793,7.25402E+12,-0.130408513,2.73687E+11,-1.65488E+11,-94146720606,4682821428
2025-05-16,1,359706542,8.02503E+12,0.059272691,1.69782E+11,1.48772E+11,-42173233757,15607601432
2025-05-19,0,313296021,6.75244E+12,-0.129023289,-1.13831E+11,-91684923295,-18296727890,-24334665267
2025-05-20,0,456989355,7.66143E+12,0.458650364,-1.14454E+11,1.38762E+11,-28432106948,-20734981520
2025-05-21,1,371527419,7.44113E+12,-0.187010781,1.95029E+11,84013804591,-2278591515,-5217059205
2025-05-22,0,358064259,8.96547E+12,-0.036237325,-2.26489E+11,-2.62497E+11,-61466479207,8343597962
2025-05-23,0,434024136,8.65967E+12,0.212140349,-58284123298,-1.13547E+11,7324322914,-10737535317
2025-05-26,1,380173138,8.34281E+12,-0.12407374,1.01795E+11,3.72625E+11,-10817713212,47458975378
2025-05-27,0,318285651,7.90881E+12,-0.162787638,-75636719405,13003300666,4541113887,-20636821703
2025-05-28,1,405473857,1.12388E+13,0.273930684,3.02587E+11,7.56637E+11,-33790635792,44791867826
2025-05-29,1,448340888,1.08956E+13,0.105720826,2.9465E+11,5.6208E+11,-3392052032,68016030745
2025-05-30,0,525661026,1.48036E+13,0.172458368,-6.1177E+11,1.57545E+11,-50512785457,14445323313
2025-06-02,1,323603809,8.06294E+12,-0.384386909,1.28472E+11,-1.90777E+11,-29530823675,-8952510266
2025-06-04,1,489937474,1.21064E+13,0.514004039,1.05493E+12,1.224E+11,35258802197,2869575028
2025-06-05,1,556013446,1.3293E+13,0.134866132,9.84231E+11,3.36998E+11,-51910439428,61586656480
2025-06-09,1,537617180,1.40303E+13,-0.033086009,9.79948E+11,-4.53683E+11,-59587537114,-1.11389E+11
2025-06-10,1,508184663,1.42898E+13,-0.054746236,6.33239E+11,1.82454E+11,-52322298027,-9048493815
2025-06-11,1,393929540,1.2475E+13,-0.224829932,1.65559E+11,3.84349E+11,-68338670804,-27624097410
2025-06-12,1,713705710,1.73447E+13,0.811759814,4.08052E+11,-4.2159E+11,1.51167E+11,1.23979E+11
2025-06-13,0,931657602,1.74628E+13,0.30538062,1.21916E+11,-3.4092E+11,-75196282184,29296004837
2025-06-16,1,726351750,1.44011E+13,-0.220366207,-3.22356E+11,3.46635E+11,-23042788392,-28386582974
2025-06-17,1,939594106,1.79159E+13,0.293580013,-96735251099,2.27833E+11,-45962319151,-1.11045E+11
2025-06-18,1,576548034,1.46683E+13,-0.386386068,2.86446E+11,1.74091E+11,-21805385275,-47541758021
2025-06-19,1,433310535,1.37866E+13,-0.248439836,-87418957620,-91952282609,17086576619,-1.35588E+11
2025-06-20,1,484864681,1.79748E+13,0.118977366,5.62519E+11,90759898596,-3765140423,11318992895
