Date,Target,Volume_ROC,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,Net_Purchase_Financial_Investment,Net_Purchase_Foreigner,Volume,Transaction_Value__logdiff1
2026-03-26,0,0.212085915,-250000000000.0,-242000000000.0,318000000000.0,-2950000000000.0,925092573,0.039845908547199826
2026-03-27,0,-0.027036901,185000000000.0,-22801624440.0,418000000000.0,-3440000000000.0,900080937,-0.0771173033444299
2026-03-30,0,-0.191860368,73020339258.0,-81150069311.0,744000000000.0,-2100000000000.0,727391077,-0.13052206143381184
2026-03-31,0,0.599294306,35211304974.0,-29135483347.0,948000000000.0,-3850000000000.0,1163312408,0.35955540680408404
2026-04-01,1,-0.175670036,355000000000.0,-19186659596.0,3430000000000.0,-628000000000.0,958953275,-0.030666798392971373
2026-04-02,0,0.489290102,-21279690102.0,9098014731.0,-1690000000000.0,-141000000000.0,1428159621,0.14171580186801336
2026-04-03,1,-0.170135905,227000000000.0,-55740810705.0,284000000000.0,799000000000.0,1185178392,-0.40546510810816727
2026-04-06,1,-0.06300397,88929822132.0,-85005052024.0,760000000000.0,-156000000000.0,1110507448,-0.018182319083187792
2026-04-07,1,-0.108111258,73901897443.0,-81802493190.0,-392000000000.0,395000000000.0,990449091,0.08356507834604088
2026-04-08,1,-0.058396358,-85300447664.0,-208000000000.0,3000000000000.0,1950000000000.0,932610471,0.42634269312971895
2026-04-09,0,0.100923687,-4949986854.0,4883453765.0,504000000000.0,1720000000000.0,1026732958,-0.08027230243978423
2026-04-10,1,-0.02374461,-206000000000.0,-41563952931.0,86835035681.0,1060000000000.0,1002353584,-0.3460703906899347
2026-04-13,0,0.080667922,62410818785.0,-173000000000.0,-481000000000.0,-461000000000.0,1083211365,-0.09742211300746817
2026-04-14,1,-0.178839283,-35274451186.0,-25564504203.0,1350000000000.0,837000000000.0,889490621,0.2314807927520377
2026-04-15,1,0.038623827,-288000000000.0,-112000000000.0,821000000000.0,489000000000.0,923846153,0.15362339270721037
2026-04-16,1,0.002000856,-58335460213.0,-29881550978.0,1250000000000.0,475000000000.0,925694636,-0.15732025458853727
2026-04-17,0,-0.254894965,-36835894694.0,-75665160462.0,434000000000.0,-2000000000000.0,689739734,-0.09309042306601256
2026-04-20,1,0.004550587,-42265612859.0,8038782666.0,518000000000.0,-237000000000.0,692878455,-0.04149973090675019
2026-04-21,1,0.143088995,-17252123240.0,62175597531.0,975000000000.0,1150000000000.0,792021737,0.27596110715362343
2026-04-22,1,0.136509635,28171950706.0,99531346289.0,-410000000000.0,-682000000000.0,900140335,-0.003220614700040869
2026-04-23,1,0.158032874,-232000000000.0,19704265462.0,17672946443.0,-85974429987.0,1042392099,0.2697808621225377
2026-04-24,0,-0.157514076,44552649569.0,-20150505393.0,1040000000000.0,-1950000000000.0,878200671,-0.2959261422268611
2026-04-27,1,-0.040465103,-57967572105.0,-177000000000.0,1550000000000.0,867000000000.0,842664190,0.10071397560183115
2026-04-28,1,0.352225728,-75276024272.0,-27744712124.0,684000000000.0,-194000000000.0,1139472198,0.11844815041319379
2026-04-29,1,-0.370007043,108000000000.0,-2117024417.0,165000000000.0,-614000000000.0,717859460,-0.17701650456426066
2026-04-30,0,-0.045134413,-51584852115.0,35038595393.0,509000000000.0,-1460000000000.0,685459295,0.12796034757506547
2026-05-04,1,0.273611278,-48525429500.0,-50745653363.0,1920000000000.0,2950000000000.0,873008689,0.1762510268279236
2026-05-06,1,0.140528929,-457000000000.0,-159000000000.0,-828000000000.0,3110000000000.0,995691665,0.3401456419875224
2026-05-07,1,-0.22921695,-284000000000.0,49415739537.0,1760000000000.0,-6720000000000.0,767462258,-0.16056006501244013
2026-05-08,1,-0.318414889,-88730575062.0,-50195956799.0,1520000000000.0,-5310000000000.0,523090848,-0.22510241579954382
2026-05-11,1,0.397995763,-268000000000.0,-295000000000.0,1000000000000.0,-2840000000000.0,731278789,0.2387080678553204
2026-05-12,0,0.39637049,-35814357535.0,-186000000000.0,-620000000000.0,-5630000000000.0,1021136121,0.2587938947121984
2026-05-13,1,-0.276551562,-11519487397.0,-236000000000.0,1890000000000.0,-3760000000000.0,738739332,-0.28421070769632095
2026-05-14,1,0.150529705,-375000000000.0,-193000000000.0,1260000000000.0,-2170000000000.0,849941546,0.023484445233069806
