Date,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund
2026-01-07,553653981,29139900200735,0.1108821809820224,1252139858579,-359416748224,-208993695878,-94664134975
2026-01-08,440086040,27476981855641,-0.20512440061367498,-106596250337,-854694939307,-185254969602,-150976414148
2026-01-09,399219985,23478838394919,-0.09285923952507102,-1611323391804,1165449432026,30207520740,52729192651
2026-01-12,394752880,23073767861614,-0.011189582605690473,-352281938034,568207867418,68006389349,-50105642889
2026-01-13,429151090,25240608214513,0.08713859161711501,-278947839683,776853379777,115892533581,2228284302
2026-01-14,550416487,24217478031620,0.2825704042834891,-378050341745,604532431486,-9543628245,14937573779
2026-01-15,545175207,23826144317448,-0.009522389179450585,353033261109,1457733569084,5505542209,-31187586300
2026-01-16,720905827,26948188036284,0.32233787916918244,436760079560,511408132413,20716797370,-90074934450
2026-01-19,570841030,25214738198401,-0.20816144270116987,549073286677,205387076855,-40148109337,-118799615626
2026-01-20,667709207,27148846770961,0.16969378847907968,115994205744,-208878217381,-87352942950,-172940172593
2026-01-21,600101467,30093031855585,-0.1012532690746617,445736993639,294640214273,-911081273,-56424073332
2026-01-22,568624077,32919611108208,-0.05245344617696124,-247775912152,316129491147,-19319038527,-204909507250
2026-01-23,612601752,30017138130375,0.0773405080418359,145084754379,928967908641,-85111772219,-271899106665
2026-01-26,446903055,22842956876465,-0.27048355062490903,-166444499866,-952833978169,-194989658689,-173034023370
2026-01-27,476155582,28496381114727,0.06545609091886839,845296898631,569523393402,-210511730480,-57240611682
2026-01-28,593108778,30856467311072,0.2456197100719908,393157976391,-571014215725,-145127377238,-90013754751
2026-01-29,699659390,35870200939592,0.17964767333118115,-1492298861393,156904534645,-117544820046,-119679535308
2026-01-30,862540604,35493399111211,0.23280072607901392,-1979215185544,-30925756867,-127842732376,-30656185831
2026-02-02,572544402,32090618217805,-0.33621165270962705,-2533014907412,-2175531513438,25161573975,-39924652613
2026-02-03,672610151,30015961619294,0.17477377937929783,717002674802,1451337083116,345242429507,95780604221
2026-02-04,789920328,30433498214654,0.1744103576575371,-937831352151,1494469828390,97387857906,29002873357
2026-02-05,911910087,32385641184187,0.15443299112059306,-5038456296204,-1882856942800,-37381490389,-98472024855
2026-02-06,745763942,29912342148788,-0.18219575303370894,-3327690968863,578178706600,156410280177,132299560821
2026-02-09,617657784,26454138847440,-0.1717784285151185,438874177525,2424431310218,195359684938,-86295633100
2026-02-10,712267871,23275929869547,0.15317557626700284,146938560431,744201659557,-42186713608,-97722886851
2026-02-11,753767377,25625896916781,0.05826390279507643,857204769953,522333048487,98025004975,-26289554822
2026-02-12,750614562,32322625268341,-0.004182742708431109,3007885576558,1081586711727,149066188232,72185511544
2026-02-13,1290658558,30820998931626,0.7194691168274989,-926809147120,180956042302,-93212124766,56325913582
2026-02-19,1185838197,28945961371804,-0.08121463290990705,-934502198708,1669060708622,59738858025,15370491816
2026-02-20,1749302679,33119679281825,0.475161352894083,-744055197623,1935071752512,-52697642592,-142174379045
2026-02-23,1477788942,32044129428372,-0.15521255427060376,-1110923642136,532967355668,-168726798972,-268530289236
2026-02-24,1602004836,31372730942186,0.08405523310513452,-190307431241,2666864872798,-145061004425,-71765712033
2026-02-25,1415254864,35284562768622,-0.11657266432871116,-1305695440999,1993704788763,-307439923182,74951696394
2026-02-26,1409623229,38930015318333,-0.003979237339685304,-2110563257707,1637144482088,53949815743,-98071995959
2026-02-27,1166057975,54939339254580,-0.17278748603822847,-7081170551941,1104325496799,-225711725187,-228320503254
2026-03-03,1227193147,52800572976931,0.0524289300452665,-5173689099740,-728288917342,-49526905291,41182772768
2026-03-04,1637605952,62882735183204,0.33443211934755035,236681289846,-583022482538,-128662133609,-72745993641
2026-03-05,1660710447,45308989750851,0.014108702384589389,-156997516744,-1223411293323,-109227373024,-87153061190
2026-03-06,1223019737,31402462335366,-0.26355630555023535,-1951123731453,-597543066797,-178422364893,-174753455417
2026-03-09,1026237730,33163873061508,-0.16089847207428998,-3197930670343,-1171340012465,-199264312747,-101980601882
2026-03-10,923209866,28713302920559,-0.10039375964085828,1034421231804,744752642955,68223391071,-9321369642
2026-03-11,1050946314,26619233612152,0.1383612250088324,-254749372563,725399301344,34574324791,-89339267070
2026-03-12,801306208,23698184161863,-0.23753840008234717,-2391114073755,-74636557600,75972781322,-37404675330
2026-03-13,907655536,23719675922031,0.1327199601578526,-1459638491125,-949955662583,-117276098998,28454594636
2026-03-16,1073859802,21760269884108,0.1831138129035772,-851909352425,-104005428212,61546304743,41194926054
2026-03-17,1135071024,22303803944214,0.05700112983649985,-173310717762,427378666973,235288506367,84333393783
2026-03-18,1143771673,26851759232736,0.007665290379221146,888713948775,3098423604966,5529959875,95952881532
2026-03-19,1184170077,22994678385098,0.03532033967412307,-1883867735296,-665488615393,22655097073,-64937808613
2026-03-20,1490805229,34025853798776,0.2589451954206068,-1245543539906,456599009237,-79235923848,60613196498
2026-03-23,1125619649,27243225200168,-0.24495861222928406,-3698318791892,-3023873847851,-301285844637,-161666973423
2026-03-24,1170517963,24932387802374,0.03988764236648468,-1979348249942,1017820107822,9836232482,43456766681
2026-03-25,763223598,24642071803976,-0.3479607984452606,-1286627268211,2335148890289,36931488486,14664870051
2026-03-26,925092573,25615327461870,0.21208591482780648,-2950111589245,318459843457,-250293585577,-242275676127
2026-03-27,900080937,23659342023182,-0.02703690066269726,-3439997082871,418058302579,185451992980,-22801624440
2026-03-30,727391077,20827490324014,-0.1918603682193083,-2098111803864,744049604476,73020339258,-81150069311
2026-03-31,1163312408,29837663141391,0.5992943064381309,-3848066500095,947686034923,35211304974,-29135483347
2026-04-01,958953275,28902428321499,-0.17567003635020118,-627809383597,3430797338931,355241026138,-19186659596
2026-04-02,1428159621,33290077738020,0.4892901022732312,-140611375508,-1690035116954,-21279690102,9098014731
2026-04-03,1185178392,22234606978211,-0.17013590457757377,799477699669,283864512021,226640243232,-55740810705
2026-04-06,1110507448,21761181854619,-0.06300397012300574,-156381357738,759719011947,88929822132,-85005052024
2026-04-07,990449091,23719394259706,-0.10811125780040698,395027373159,-391764181933,73901897443,-81802493190
2026-04-08,932610471,36306960525424,-0.05839635830409384,1945306289772,2995996949472,-85300447664,-208288245502
2026-04-09,1026732958,33473404312827,0.10092368671249896,1718944157547,503974975279,-4949986854,4883453765
2026-04-10,1002353584,23746054636099,-0.02374461032933939,1063584203406,86835035681,-205943859866,-41563952931
2026-04-13,1083211365,21456576328531,0.0806679222688349,-461464327798,-481439821219,62410818785,-173326010056
2026-04-14,889490621,27128583999285,-0.17883928313473707,836734708260,1351331305031,-35274451186,-25564504203
2026-04-15,923846153,31615609364413,0.03862382715331636,489048666184,821351956688,-288473385315,-111564805874
2026-04-16,925694636,27046822836317,0.0020008558719408764,474574932591,1246045634316,-58335460213,-29881550978
2026-04-17,689739734,24619562398516,-0.25489496516862176,-2003090430867,434298138202,-36835894694,-75665160462
2026-04-20,692878455,23576476166973,0.004550587482901269,-236993461938,518318395372,-42265612859,8038782666
2026-04-21,792021737,31105972365121,0.1430889953130381,1151610013772,975293071942,-17252123240,62175597531
2026-04-22,900140335,31029074886506,0.1365096347096848,-682178430219,-410154874539,28171950706,99531346289
2026-04-23,1042392099,40604234649000,0.15803287384072173,-85974429987,17672946443,-231502108676,19704265462
2026-04-24,878200671,30202932730976,-0.15751407570866482,-1949589492746,1038275706034,44552649569,-20150505393
2026-04-27,842664190,33410304671355,-0.04046510344786558,867495472272,1549227091713,-57967572105,-177050956389
2026-04-28,1139472198,37622678897537,0.35222572825837073,-193508813895,683874301264,-75276024272,-27744712124
2026-04-29,717859460,31453311079064,-0.3700070425061832,-613775499997,164610620676,107867683778,-2117024417
2026-04-30,685459295,35808593571542,-0.04513441252135897,-1462156445041,508919762215,-51584852115,35038595393
2026-05-04,873008689,42696032755097,0.273611278405671,2945715815390,1915878838482,-48525429500,-50745653363
2026-05-06,995691665,60000374667381,0.1405289289165368,3109634379342,-828365155253,-457384278596,-158999636629
2026-05-07,767462258,51112463416097,-0.22921695041004486,-6717268677059,1761666899287,-283767139301,49415739537
2026-05-08,523090848,40792656487092,-0.31841488940033325,-5311725893278,1516640199386,-88730575062,-50195956799
2026-05-11,731278789,51843448673413,0.39799576267868475,-2836466059054,1002753262680,-267766853790,-294813349492
2026-05-12,1021136121,67114559549714,0.3963704901059286,-5625823919067,-620483676666,-35814357535,-185720447441
2026-05-13,738739332,50464007486110,-0.2765515617285661,-3758586567249,1885208750886,-11519487397,-236259974152
2026-05-14,849941546,51696927269084,0.15052970538192478,-2167987739496,1261787656543,-374807311896,-193335895684
