Date,Target,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1
2024-01-05,0,-0.003461676,62.01956014,-0.013353205604584861,-0.020590456165609616,-4.354216280000003
2024-01-08,0,-0.00398765,54.5956685,-0.03277915254299435,0.008640669773435583,-4.590895479999997
2024-01-09,0,-0.002565804,49.52535455,0.03199905645614809,0.0024127950569052814,-4.4304542
2024-01-10,0,-0.007548215,45.2219779,0.026342885498355173,-0.004671844942214065,-5.265767360000002
2024-01-11,0,-0.000672915,44.5694724,0.008004699490496758,-0.0016444173088858705,-4.46020236
2024-01-12,0,-0.006009498,30.58517249,-0.048586306770958654,0.006338425987435947,-4.855954734999999
2024-01-15,1,0.000372177,32.90378598,-0.016735164241513,-0.028696213132383797,-3.8215688310000004
2024-01-16,0,-0.011306759,29.14894382,0.03121051782467532,-0.01984902194202398,-5.308102239
2024-01-17,0,-0.025010044,22.49427739,0.11398825871915674,0.1276557448941089,-9.067909095
2024-01-18,1,0.001698191,20.72309214,0.0030113049815367887,0.000823135897215721,-6.658867010000002
2024-01-19,1,0.013312395,18.21633589,-0.009719898028722085,0.05454562707753219,-2.417280550000001
2024-01-22,0,-0.003398723,13.44389249,-0.01622607052370917,-0.09833788838756341,-2.344375209999999
2024-01-23,1,0.005769842,22.35588646,-0.09952924615411707,0.016838195204645245,-0.45370929999999987
2024-01-24,0,-0.00360535,23.50390784,-0.007057083227465455,-0.0010258160257645699,-0.8163786999999978
2024-01-25,1,0.000263216,24.72320581,0.004694306235385692,-0.001597231273668065,-0.32777420000000035
2024-01-26,1,0.003321941,28.85638775,0.05535748133635332,-0.0028942627768158147,0.6626315299999987
2024-01-29,1,0.008872889,36.63002242,-0.011391861469095321,-0.059454911537613064,2.5374677100000014
2024-01-30,0,-0.000736017,39.68065736,0.0031053441414052863,-0.0207417211116514,2.068518489999999
2024-01-31,0,-0.000688553,39.67875854,-0.0035397792292175545,-0.15709342491195244,1.6870978
2024-02-01,1,0.018006012,53.63722145,0.05444758989850529,0.1272352454637664,5.12549252
2024-02-02,1,0.028250559,64.34906682,0.10803509091555208,0.20953539192204307,9.953136004
2024-02-05,0,-0.009219098,65.27179375,0.03431041054119621,0.0160202229285602,5.896118002
2024-02-06,0,-0.005848136,76.95382378,-0.06453482049905901,0.006262630160314586,3.3595156360000002
2024-02-07,1,0.012873893,79.28152661,0.04734546166228748,0.015491471410954638,5.202030878
2024-02-08,1,0.004107155,77.58093305,-0.03705612705821126,0.000547110366119874,4.78026375
2024-02-13,1,0.011127267,82.11595898,0.020052334054647236,0.003963121956960691,5.87749548
2024-02-14,0,-0.011089161,73.36780252,0.05494656222015326,0.03298646412128292,2.0003287800000003
2024-02-15,0,-0.002529461,73.92825031,0.010599812607917425,-0.030219193150548662,0.7427235799999998
2024-02-16,1,0.01328649,76.59495182,0.02394893191258518,-0.16112575277158925,3.065866109999998
2024-02-19,1,0.011822199,78.113883,-0.026173451594463604,0.012652264877241137,4.57504509
2024-02-20,0,-0.008418843,71.87974208,-0.0037114094173262835,0.019342501237491483,1.400016210000004
2024-02-21,0,-0.001687026,71.35513192,-0.00517939196635453,-0.005459127643804962,0.3316023000000001
2024-02-22,1,0.004122167,72.53221878,0.005325626919545634,-0.0011043866723534634,0.722423169999999
2024-02-23,1,0.001286553,69.03113121,-0.037319871373368674,-0.012577270237261295,0.41970302000000004
2024-02-26,0,-0.007759484,55.73860569,-0.06878013723266374,0.030646229667815383,-1.7407567600000036
2024-02-27,0,-0.008357213,56.13812389,-0.036143532840136494,0.03214701601649317,-3.5260781100000003
2024-02-28,1,0.01032347,63.25752259,-0.002409356157395681,0.00453400665859327,-0.954278979999998
2024-02-29,0,-0.003750935,56.21966416,-0.055195842072836676,0.007116259103185918,-1.89358365
2024-03-04,1,0.012003955,59.47523641,0.04485531338733928,0.014609003811354881,0.7297245399999994
2024-03-05,0,-0.009343291,49.95718123,-0.0022911480193918976,-0.01971718730694416,-1.7527539899999987
2024-03-06,0,-0.002990014,54.06868915,-0.061964797963846685,-0.1991281583533251,-2.3247905600000003
2024-03-07,1,0.002318019,56.54312567,-0.007715597526692708,-0.0349096786630092,-1.6264709199999992
2024-03-08,1,0.012286252,56.16488873,0.012379501423518402,0.02218051439280444,1.0611065399999973
2024-03-11,0,-0.007681416,45.8364031,-0.03000035714205973,-0.016689154969104614,-1.0923987499999974
2024-03-12,1,0.008225958,54.90765903,-0.023454016846991443,0.015164783622026334,0.6215474000000007
2024-03-13,1,0.004375515,57.98810491,-0.012045440277166364,-0.033492827252490365,1.1428297199999982
2024-03-14,1,0.009308421,60.23364087,0.016370506377840766,-0.035644862563488644,2.609551670000002
2024-03-15,0,-0.019281614,49.86339222,0.04974206255260549,0.14508115646357211,-2.422259850000003
2024-03-18,1,0.007099277,56.1897202,-0.03492659993417435,-0.036550867574334234,-0.679528549999997
2024-03-19,0,-0.011108355,54.85126177,0.012420650575217351,-0.0035487202907251714,-3.188917240000002
2024-03-20,1,0.012707991,55.77913349,0.005045215204750431,0.028058968206818413,-0.04191549999999822
2024-03-21,1,0.023773467,64.71510559,0.09178476711261263,0.13567784401949012,4.87717275
2024-03-22,0,-0.002289504,60.41496673,-0.03331959176937671,0.0024404279937675355,3.01014481
2024-03-25,0,-0.004006469,62.86140826,-0.007760128946897815,0.0069364184175659815,1.1389436199999992
2024-03-26,1,0.007105117,66.31017222,0.047587119394139954,-0.014028497817967,2.093770299999999
2024-03-27,0,-0.000718399,65.34561878,-0.02041990495382784,-0.025472769216669633,1.1028935499999974
2024-03-28,0,-0.003377628,60.01712322,-0.05757868056370041,-0.009778678396833662,-0.2691415499999934
2024-03-29,1,0.000294883,64.13099907,-0.007220152146963255,-0.007487728914435721,-0.5353443800000051
2024-04-01,1,0.000447803,61.53308364,-0.007271540985889224,-0.028501973338974196,-0.7042700499999981
2024-04-02,1,0.001926845,60.64522038,0.0028196417801149565,-0.03456613755381177,-0.503954499999999
2024-04-03,0,-0.016919394,48.04080666,0.046944315723191465,0.08727536061557473,-4.448713170000001
2024-04-04,1,0.012857664,63.23236752,-0.027676798910862832,0.031079206483425992,-1.0095524900000008
2024-04-05,0,-0.010186661,54.84474292,0.030729220651849243,0.0014693454354333113,-3.3148360199999978
2024-04-08,1,0.00126658,61.53210665,-0.04876204703805653,-0.017266778903367808,-2.5919134400000026
2024-04-09,0,-0.004606473,53.06430854,0.0021006608895235424,-0.006595089330420301,-3.2667474
2024-04-11,1,0.000665192,36.85217128,-0.0211162834460481,-0.003979912422398257,-2.618289449999999
2024-04-12,0,-0.009330526,33.39799221,0.02157229299120811,-0.0019097550792217532,-4.22945543
2024-04-15,0,-0.004256211,33.33163623,0.019710118964702872,-0.09365277416492912,-4.346719432
2024-04-16,0,-0.023031079,19.61837675,0.05892568753566074,0.11650576182504047,-8.330589116999999
