Close,Open,Return,Log_Return,Volatility_20,ATR_14,RSI_14,MACD,MACD_Signal,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,S&P500,USD_KRW,Dollar_Index,VIX,US_GDP,US_M2,US_Interest_Rate_3Y,US_UNRATE,KR_GDP,KR_Interest_Rate_10Y,KR_Interest_Rate_3Y,US_Spread_10Y_3Y,KR_Spread_10Y_3Y
2649.639892578125,2644.169921875,0.0111894056656627,0.0111272673635452,0.0115033603885741,36.7357177734375,82.11595898010533,24.00916935465466,6.532400229525505,559385295,13294428567621,0.300867733447334,960754764596,775036364488,-110219709029,-90423236839,4953.169921875,1328.5,104.95999908447266,15.850000381469728,28708.161,20927.4,4.44,3.9,563912300000000.0,3.453,3.353,-0.1300000000000007,0.10000014
2620.419921875,2609.60009765625,-0.0110279026161149,-0.0110891607160781,0.0118891428563879,38.810703822544646,73.36780252468321,26.00949813180523,10.42781980998145,543525036,10107666432067,-0.0283530138202864,107712265234,-470713672239,-37644681117,10495829718,5000.6201171875,1340.7900390625,104.72000122070312,14.380000114440918,28708.161,20927.4,4.38,3.9,563912300000000.0,3.502,3.425,-0.1100000000000003,0.07700014
2613.800048828125,2643.81005859375,-0.0025262642035396,-0.0025294605933709,0.0115352365002059,39.224278041294646,73.92825031396264,26.752221709801688,13.692700189945498,621363093,10691023734593,0.1432096993596445,-9300908897,109423964906,-32521350908,-16150453454,5029.72998046875,1326.0,104.3000030517578,14.010000228881836,28708.161,20927.4,4.36,3.9,563912300000000.0,3.477,3.405,-0.1200000000000001,0.07200003
2648.760009765625,2635.6298828125,0.0133751474039394,0.0132864897841564,0.0098186211699372,40.17499651227679,76.59495181810242,29.818087816240222,16.917777715204444,593841761,10221803977167,-0.0442918678467438,564332004874,276995926045,14433252751,5759449020,5005.56982421875,1327.6600341796875,104.27999877929688,14.239999771118164,28708.161,20927.4,4.43,3.9,563912300000000.0,3.482,3.405,-0.1299999999999999,0.07700014
2680.260009765625,2653.1201171875,0.0118923571346076,0.0118221987401809,0.0099436375650302,39.137119838169646,78.1138829999013,34.39313291027338,20.41284875421823,422699048,9820891305363,-0.2881958195594128,615818658989,308694635234,39642375053,92021674096,5005.56982421875,1331.5799560546875,104.27999877929688,14.239999771118164,28708.161,20927.4,4.43,3.9,563912300000000.0,3.467,3.397,-0.1299999999999999,0.06999993
2657.7900390625,2671.550048828125,-0.0083835040709687,-0.0084188432908249,0.0101378454447732,38.992135184151785,71.87974208496729,35.79314911976235,23.48890882732705,612668186,9999238286778,0.4494193656192005,108100424187,-235238168186,-52939992009,4490071306,4975.509765625,1333.3399658203125,104.08000183105467,15.420000076293944,28708.161,20927.4,4.38,3.9,563912300000000.0,3.489,3.405,-0.1100000000000003,0.08400011
2653.31005859375,2656.919921875,-0.0016856036040868,-0.0016870258322752,0.0100826519636169,38.79070172991072,71.35513192403789,36.124751421771634,26.01607734621597,562144348,9150151196628,-0.0824652546917132,-64775807045,82532801604,-23285416426,50767809671,4981.7998046875,1333.75,104.01000213623048,15.34000015258789,28708.161,20927.4,4.43,3.9,563912300000000.0,3.474,3.402,-0.1099999999999994,0.07200003
2664.27001953125,2671.68994140625,0.0041306747780953,0.004122166961669,0.0100715231112143,38.997837611607146,72.53221878037529,36.84717459446483,28.182296795865746,456396847,10278918996172,-0.1881144965278561,169401662585,120718578274,-15650718952,-48461557762,5087.02978515625,1332.8699951171875,103.95999908447266,14.539999961853027,28708.161,20927.4,4.49,3.9,563912300000000.0,3.424,3.342,-0.1600000000000001,0.08200002
2667.699951171875,2681.030029296875,0.0012873813898293,0.001286553424936,0.0099456439884147,37.56926618303572,69.03113121379606,37.266877614551504,29.9992129596029,415376166,10282074497042,-0.0898794136498493,146513959251,88295019877,-11939678140,4438819180,5088.7998046875,1327.1700439453125,103.94000244140624,13.75,28708.161,20927.4,4.45,3.9,563912300000000.0,3.468,3.374,-0.1900000000000004,0.09399986
2647.080078125,2657.35009765625,-0.0077294573693781,-0.0077594844537801,0.0102551586316063,35.072108677455354,55.73860569477127,35.526120847466245,31.10459453717557,531661427,10950640820454,0.2799516932322015,119241482008,57616042097,-68806104315,-18713777280,5069.52978515625,1330.0,103.83000183105467,13.739999771118164,28708.161,20927.4,4.48,3.9,563912300000000.0,3.402,3.34,-0.2000000000000001,0.062000036
2625.050048828125,2654.760009765625,-0.0083223886874171,-0.008357213113689,0.0105901876303577,33.827113560267854,56.138123887956674,32.0000427430482,31.2836841783501,574301706,12634501574691,0.0802019421281055,35893174343,96777588677,-39228185895,38556958308,5078.18017578125,1331.719970703125,103.83000183105467,13.43000030517578,28708.161,20927.4,4.5,3.9,563912300000000.0,3.43,3.364,-0.1900000000000004,0.065999985
2652.2900390625,2629.110107421875,0.0103769412878567,0.0103234704238365,0.0106383133885088,33.74571010044643,63.25752258540938,31.045763759787405,31.236100094637564,421552569,10266442750037,-0.2659736779538663,477877464276,76639185114,4945486310,-1281253923,5069.759765625,1331.7900390625,103.9800033569336,13.84000015258789,28708.161,20927.4,4.44,3.9,563912300000000.0,3.442,3.359,-0.1700000000000008,0.082999945
2642.360107421875,2643.47998046875,-0.003743908657944,-0.0037509346258337,0.0107142882526574,31.933558872767858,56.21966415749856,29.152180109150777,30.81931609754021,496064469,12975398337140,0.1767558911496041,179490233297,-445242401174,-37925464817,16723307982,5096.27001953125,1333.3800048828125,104.16000366210938,13.399999618530272,28708.161,20927.4,4.43,3.9,563912300000000.0,3.475,3.385,-0.1799999999999997,0.089999914
2674.27001953125,2664.52001953125,0.0120762919557202,0.0120039553318174,0.0108719622572521,33.3985595703125,59.4752364103193,29.881904652457703,30.63183380852371,404014324,12680157695305,-0.1855608509627001,770225637938,-43513838625,11319634698,73931939075,5130.9501953125,1330.9000244140625,103.83000183105467,13.489999771118164,28708.161,20973.9,4.39,3.9,563912300000000.0,3.434,3.36,-0.1699999999999999,0.07400012
2649.39990234375,2660.800048828125,-0.0092997778855028,-0.0093432908036246,0.0106596967777734,33.32212611607143,49.95718122664678,28.12915066257028,30.131297179333025,457237152,12207053152140,0.1317350025441177,85533627777,-407198329961,-72997670191,34085214971,5078.64990234375,1328.93994140625,103.8000030517578,14.460000038146973,28708.161,20973.9,4.32,3.9,563912300000000.0,3.409,3.349,-0.1900000000000004,0.059999943
2641.489990234375,2638.840087890625,-0.0029855485773883,-0.0029900142180151,0.0087350337872308,31.319998604910715,54.068689154468096,25.804360095813536,29.26590976262913,378993989,10533005950271,-0.1711216218055701,-377379623759,-132125741387,-51006404764,-24711028395,5104.759765625,1333.4300537109375,103.37000274658205,14.5,28708.161,20973.9,4.32,3.9,563912300000000.0,3.381,3.325,-0.2099999999999999,0.055999994
2647.6201171875,2653.97998046875,0.0023207080003286,0.0023180193164805,0.0084353583955818,31.079275948660715,56.54312567248805,24.17788917970529,28.248305646044365,462910823,10871921043030,0.2214199603044364,-324588467680,41853533217,-26515067376,-14115908194,5157.35986328125,1327.0899658203125,102.81999969482422,14.4399995803833,28708.161,20973.9,4.28,3.9,563912300000000.0,3.399,3.321,-0.1900000000000004,0.07799983
2680.35009765625,2676.7900390625,0.0123620379888631,0.0122862519380552,0.008624548970255,31.466413225446427,56.16488872583818,25.238995716675163,27.64644366017053,454259855,11479440624975,-0.0186881955879437,182117355683,672494732816,-13318613139,-15234742937,5123.68994140625,1321.1800537109375,102.73999786376952,14.739999771118164,28708.161,20973.9,4.25,3.9,563912300000000.0,3.334,3.271,-0.1600000000000001,0.0630002
2659.840087890625,2665.580078125,-0.0076519891127503,-0.0076814157926464,0.008481806652031,30.53642926897321,45.83640309830549,24.14659697411844,26.94647432296011,391384816,8856058910332,-0.1384120527225546,-106181568240,-38700956515,-54255192239,27596986702,5117.93994140625,1315.97998046875,102.87000274658205,15.220000267028809,28708.161,20973.9,4.26,3.9,563912300000000.0,3.342,3.275,-0.1600000000000001,0.06699991
2681.81005859375,2673.469970703125,0.0082598840445886,0.0082259578917386,0.0086114121377629,29.828560965401785,54.90765903277426,24.76814437465373,26.51080833329884,403969278,9731030845026,0.03215367966651,-372260034957,475106035607,-48028409585,-23520120205,5175.27001953125,1310.5400390625,102.95999908447266,13.84000015258789,28708.161,20973.9,4.33,3.9,563912300000000.0,3.335,3.273,-0.1699999999999999,0.062000036
2693.570068359375,2694.7099609375,0.0043851016696505,0.0043755151264178,0.0083277681519859,29.471418108258927,57.98810491469118,25.91097409284748,26.390841485208565,498759769,10957571435594,0.2346477719030901,334780333474,40228954152,-176396213000,48287264219,5165.31005859375,1311.1500244140625,102.79000091552734,13.75,28708.161,20973.9,4.37,3.9,563912300000000.0,3.331,3.251,-0.1799999999999997,0.08000016
2718.760009765625,2698.3701171875,0.0093518790181659,0.0093084209306597,0.0080361539298899,29.95785086495536,60.23364087458974,28.520525760958208,26.816778340358493,609288045,14142602900461,0.2216062378519547,472611203728,-186256274148,-37065139151,136617262166,5150.47998046875,1313.6500244140625,103.36000061035156,14.399999618530272,28708.161,20973.9,4.46,3.9,563912300000000.0,3.354,3.273,-0.1699999999999999,0.08100009
2666.840087890625,2701.909912109375,-0.0190969124485084,-0.0192816137447937,0.0092908656170716,31.485700334821427,49.8633922171575,26.098265912487022,26.6730758547842,584947718,13235768120641,-0.0399488012275047,-1035477088374,14606140982,-106124077599,75833319845,5117.08984375,1321.9200439453125,103.43000030517578,14.40999984741211,28708.161,20973.9,4.51,3.9,563912300000000.0,3.41,3.308,-0.2000000000000001,0.102
2685.840087890625,2678.52001953125,0.0071245366702989,0.0070992770632854,0.0089574077883561,30.404994419642858,56.18972020114515,25.41873735983881,26.42220815579513,408182483,9523805666900,-0.3021898018584971,-86899513299,306873060469,-899914637,1395248889,5149.419921875,1329.3399658203125,103.58000183105467,14.329999923706056,28708.161,20973.9,4.52,3.9,563912300000000.0,3.435,3.348,-0.1799999999999997,0.08699989
2656.169921875,2673.570068359375,-0.0110468847901242,-0.0111083547421101,0.0089256771025593,30.78499930245536,54.85126176878267,22.22982012378452,25.583730549393007,695865617,10702804612977,0.7047904944024754,-241440907481,-538775798395,-35396996074,18301934161,5178.509765625,1336.0899658203125,103.80999755859376,13.81999969482422,28708.161,20973.9,4.47,3.9,563912300000000.0,3.472,3.383,-0.1699999999999999,0.08899999
2690.139892578125,2680.699951171875,0.0127890804061003,0.0127079907600996,0.0091796687592284,30.940708705357142,55.77913349342475,22.18790462315019,24.90456536414444,720451805,12739395278981,0.035331804588931,853830013360,555424568367,23926904692,10218348100,5224.6201171875,1337.02001953125,103.41000366210938,13.039999961853027,28708.161,20973.9,4.41,3.9,563912300000000.0,3.451,3.371,-0.1400000000000005,0.07999992
2754.860107421875,2731.179931640625,0.0240583082769441,0.0237734666729035,0.010513593169892,33.915004185267854,64.71510559237879,27.065077370893505,25.33666776549425,825226939,14013557214292,0.1454297612593253,1878339613411,1096862478120,10202996486,-15368975587,5241.52978515625,1330.1099853515625,104.0,12.920000076293944,28708.161,20973.9,4.42,3.9,563912300000000.0,3.411,3.306,-0.1500000000000003,0.10500002
2748.56005859375,2751.14990234375,-0.002286885207402,-0.0022895041229125,0.0105392816507162,32.8035888671875,60.41496673146956,30.075222182741072,26.284378648943623,509545275,11532687277699,-0.3825392132527074,666788249828,-26332545579,-72132530851,-17959564694,5234.18017578125,1334.6800537109375,104.43000030517578,13.0600004196167,28708.161,20973.9,4.36,3.9,563912300000000.0,3.362,3.284,-0.1400000000000005,0.07800007
2737.570068359375,2756.590087890625,-0.0039984537358073,-0.0040064689246548,0.0106126406027586,32.550013950892854,62.8614082609027,31.214165795176086,27.27033607819012,489620187,9979717463873,-0.0391036655182407,-43286028618,-141536486321,-79833518248,10313948958,5218.18994140625,1343.5999755859375,104.2300033569336,13.1899995803833,28708.161,20973.9,4.39,3.9,563912300000000.0,3.37,3.29,-0.1399999999999996,0.07999992
2757.090087890625,2756.419921875,0.0071304182336229,0.0071051170025737,0.0104648005336072,34.136422293526785,66.31017221685627,33.307936100343795,28.477856082620853,448300913,12188273305400,-0.0843904624381837,623038803749,709984907492,-45568972334,-83112767384,5203.580078125,1339.1300048828125,104.29000091552734,13.239999771118164,28708.161,20973.9,4.38,3.9,563912300000000.0,3.397,3.301,-0.1399999999999996,0.095999956
2755.110107421875,2745.0,-0.0007181413757374,-0.0007183993627767,0.0102016001374139,33.44642857142857,65.34561877894214,34.41082965132546,29.664450796361777,510644016,12461944297042,0.139065304558057,292897572586,172526141112,-68364828056,85111846153,5248.490234375,1343.06005859375,104.3499984741211,12.779999732971191,28708.161,20973.9,4.36,3.9,563912300000000.0,3.373,3.288,-0.1600000000000001,0.0849998
2745.820068359375,2753.219970703125,-0.0033719302315627,-0.0033776280002305,0.0101023280256221,31.575020926339285,60.017123223708346,34.14168809623925,30.559898256337277,419277948,11925008942773,-0.1789232129178617,73487346552,-189842652476,-34140067486,-671097806,5254.35009765625,1349.800048828125,104.5500030517578,13.010000228881836,28708.161,20973.9,4.4,3.9,563912300000000.0,3.377,3.293,-0.2000000000000001,0.08400011
2746.6298828125,2757.27001953125,0.0002949262635438,0.0002948827813425,0.0100269670260622,31.347865513392858,64.13099906903973,33.606343722033216,31.169187349476463,495495575,11190102648960,0.1817830567134906,782349262630,-117410797384,-82278583086,-77790551674,5254.35009765625,1349.800048828125,104.5500030517578,13.010000228881836,28708.161,20973.9,4.4,3.9,563912300000000.0,3.413,3.322,-0.2000000000000001,0.09100008
2747.860107421875,2766.239990234375,0.0004479033076401,0.0004478030288959,0.0097452132640488,31.120744977678573,61.5330836369279,32.90207366866525,31.51576461331422,397600506,10066834746484,-0.1975700166444473,270726587745,127609421735,-43473379591,-4839075428,5243.77001953125,1345.31005859375,105.0199966430664,13.649999618530272,29147.044,20959.7,4.51,3.9,563912300000000.0,3.381,3.291,-0.1799999999999997,0.09000015
2753.159912109375,2744.14990234375,0.0019287025104317,0.0019268449518133,0.0094141141941676,31.2086181640625,60.64522037978769,32.39811917265206,31.69223552518179,630392908,13116888253006,0.5854932236932313,1006459481239,-253080099477,19967817486,-116722698136,5205.81005859375,1355.530029296875,104.81999969482422,14.609999656677246,29147.044,20959.7,4.51,3.9,563912300000000.0,3.425,3.333,-0.1499999999999994,0.09200001
2706.969970703125,2730.679931640625,-0.0167770644934536,-0.016919393595408,0.0102726540413751,32.7086181640625,48.04080665603199,27.949406003223885,30.94366962079021,640806255,13257039663440,0.016518820037233,531578062,-595525754823,-99269272338,56271725959,5211.490234375,1350.72998046875,104.25,14.329999923706056,29147.044,20959.7,4.48,3.9,563912300000000.0,3.452,3.341,-0.1200000000000001,0.11099982
2742.0,2738.239990234375,0.0129406789421369,0.0128576637711416,0.0105969333070363,31.81576102120536,63.232367517289696,26.939853509510613,30.142906398534294,477952756,11978193544511,-0.2541384353372143,586429000048,-33795731478,-4016363006,-43559657516,5147.2099609375,1344.8399658203125,104.12000274658205,16.350000381469727,29147.044,20959.7,4.46,3.9,563912300000000.0,3.457,3.338,-0.1500000000000003,0.11899996
2714.2099609375,2713.9599609375,-0.010134952247447,-0.0101866605467519,0.0106125148173416,32.80861118861607,54.84474292256366,23.625017487974677,28.83932861642237,621030559,11293864180906,0.2993555350479033,-113075128415,-383323957165,-62186516304,60407304303,5204.33984375,1351.3599853515625,104.3000030517578,16.030000686645508,29147.044,20959.7,4.54,3.9,563912300000000.0,3.433,3.329,-0.1500000000000003,0.10400009
2717.64990234375,2718.760009765625,0.0012673822054141,0.0012665797545232,0.0104308444969189,31.247174944196427,61.53210664663913,21.0331040506544,27.278083703268777,620652526,10560913230739,-0.0006087188376183,206097245883,-204863192855,35816006554,51208702671,5202.39013671875,1350.27001953125,104.13999938964844,15.1899995803833,29147.044,20959.7,4.6,3.9,563912300000000.0,3.488,3.383,-0.1799999999999997,0.10500002
2705.159912109375,2733.22998046875,-0.0045958790437294,-0.0046064725659812,0.010362277513984,31.312883649553573,53.06430854073525,17.766356648864985,25.37573829238802,470183666,10037704753832,-0.2424365545883559,303574082588,53173111089,16762606397,-3594160472,5209.91015625,1354.219970703125,104.1500015258789,14.979999542236328,29147.044,20959.7,4.52,3.9,563912300000000.0,3.503,3.391,-0.1599999999999992,0.11199999
2706.9599609375,2665.39990234375,0.0006654130944596,0.0006651918053268,0.0103211194738649,30.65860421316964,36.85217127915221,15.148067204705058,23.33020407485143,561333352,12789892903761,0.1938597458636515,1065090769092,-1302702364100,104126540855,98875013081,5199.06005859375,1363.760009765625,105.27999877929688,14.90999984741211,29147.044,20959.7,4.77,3.9,563912300000000.0,3.585,3.466,-0.2099999999999999,0.11899996
2681.820068359375,2710.889892578125,-0.0092871312989122,-0.0093305255840453,0.0103014273466203,31.327165876116077,33.39799221421241,10.918611768379378,20.847885613557025,514575252,11903471260891,-0.0832982751397247,14607221018,-556272267872,-38180264801,38901923580,5123.41015625,1367.8399658203125,106.04000091552734,17.309999465942383,29147.044,20959.7,4.7,3.9,563912300000000.0,3.538,3.403,-0.2000000000000001,0.13499999
2670.429931640625,2661.360107421875,-0.0042471666362456,-0.0042562114674854,0.0093804677533979,31.950753348214285,33.33163622786793,6.571892337644385,17.992686958374495,561950019,10506647345531,0.0920657703919269,-238067563594,-31416184970,-9752284617,52468571584,5061.81982421875,1379.6099853515625,106.20999908447266,19.229999542236328,29147.044,20959.7,4.78,3.9,563912300000000.0,3.561,3.44,-0.1500000000000003,0.12100005
2609.6298828125,2644.169921875,-0.0227678877126618,-0.0230310786082525,0.0105395555484993,33.890049525669646,19.618376748083776,-1.7586967791371535,14.042410210872166,570212078,12257738700180,0.0147024801506412,-270261774041,-79588663622,-91530079344,22980198501,5051.41015625,1387.6700439453125,106.26000213623048,18.399999618530277,29147.044,20959.7,4.83,3.9,563912300000000.0,3.618,3.469,-0.1600000000000001,0.14899993
2584.179931640625,2619.14990234375,-0.0097523220972801,-0.0098001874435069,0.0104802835837275,35.705758231026785,17.88836398660736,-10.295665020763408,9.174795164545053,414348111,9779317782734,-0.2733438540037378,-169244660806,-129364889953,-26296801166,-39210361102,5022.2099609375,1387.3399658203125,105.9499969482422,18.209999084472656,29147.044,20959.7,4.77,3.9,563912300000000.0,3.632,3.475,-0.1799999999999997,0.15700006
2634.699951171875,2595.4599609375,0.0195497298437636,0.0193610885026283,0.0110413499820374,38.82503836495536,31.924627569839583,-12.836756358339244,4.772484859968193,478786204,10571079673653,0.1555168016682475,574595483298,-81879476001,44505115327,18849862974,5011.1201171875,1379.5400390625,106.1500015258789,18.0,29147.044,20959.7,4.83,3.9,563912300000000.0,3.562,3.427,-0.1900000000000004,0.13499999
2591.860107421875,2600.68994140625,-0.0162598567366069,-0.0163934988550854,0.0098823962445556,43.30503627232143,27.852692492853805,-18.0987754962307,0.1982327887284145,809473426,14044807236711,0.6906782593927874,-348922412029,-630395611944,-7212402476,65608826735,4967.22998046875,1379.4000244140625,106.1500015258789,18.709999084472656,29147.044,20959.7,4.81,3.9,563912300000000.0,3.583,3.468,-0.1899999999999995,0.11500001
2629.43994140625,2615.719970703125,0.0144991752744541,0.0143950673454562,0.0106261627864121,44.32929338727679,34.651037833110024,-19.017364696723234,-3.6448867083619154,401892185,11021071197748,-0.503514047414819,-750441480764,631278289048,7751327836,147385476380,5010.60009765625,1373.9300537109375,106.08000183105467,16.940000534057617,29147.044,20959.7,4.81,3.9,563912300000000.0,3.65,3.512,-0.1899999999999995,0.13800001
2623.02001953125,2632.14990234375,-0.002441554862655,-0.0024445403181543,0.01061804250057,44.25214494977679,33.180829440277066,-20.03246550540825,-6.922402467771184,430275765,9948338030037,0.0706248617399714,-25292878480,42341247741,17371773643,36406688137,5070.5498046875,1378.8399658203125,105.69000244140624,15.6899995803833,29147.044,20959.7,4.76,3.9,563912300000000.0,3.625,3.489,-0.1499999999999994,0.13599992
2675.75,2662.840087890625,0.0201027746933373,0.0199033817235538,0.0115491881735483,44.869297572544646,46.03223065977349,-16.393101993276105,-8.816542372872167,325739636,10227694656817,-0.2429514685773669,492409326963,222341751341,41659091754,56511371856,5071.6298828125,1370.47998046875,105.86000061035156,15.970000267028809,29147.044,20959.7,4.78,3.9,563912300000000.0,3.645,3.509,-0.1299999999999999,0.13599992
2628.6201171875,2646.800048828125,-0.0176137093571895,-0.0177706766511963,0.0121047362136521,45.420009068080354,36.02041651816246,-17.114581608491335,-10.476150219996,334062359,8987958983331,0.0255502311668329,-289241084594,-408177723698,-54408070716,43689175152,5048.419921875,1376.969970703125,105.5999984741211,15.369999885559082,29147.044,20959.7,4.85,3.9,563912300000000.0,3.707,3.543,-0.1499999999999994,0.16400003
2656.330078125,2650.93994140625,0.0105416377042524,0.0104864620638485,0.012435251180876,45.190726143973215,42.86208059349183,-15.274324233848349,-11.43578502276647,450520678,10148866094724,0.3486125145874337,473101745658,21394724435,-31278545362,68613364520,5099.9599609375,1371.699951171875,105.94000244140624,15.029999732971191,29147.044,20959.7,4.84,3.9,563912300000000.0,3.694,3.531,-0.1699999999999999,0.1630001
2687.43994140625,2675.4599609375,0.0117115954592545,0.0116435455253538,0.0127830531991093,46.067138671875,46.51243280782135,-11.176762277047146,-11.383980473622607,470546033,10491387518238,0.0444493582156955,345192338843,253652931479,24783141696,81079168766,5116.169921875,1377.0899658203125,105.58000183105467,14.670000076293944,29147.044,20959.7,4.8,3.9,563912300000000.0,3.704,3.552,-0.1699999999999999,0.15199995
2692.06005859375,2693.219970703125,0.0017191517906378,0.0017176757406587,0.0127942385931088,45.04356166294643,48.45970876935734,-7.470494845484609,-10.601283347995007,460083516,11347130197832,-0.0222348426429088,238400241471,173358046832,59908474116,11678673739,5035.68994140625,1374.6400146484375,106.22000122070312,15.649999618530272,29147.044,20959.7,4.87,3.9,563912300000000.0,3.656,3.529,-0.1799999999999997,0.12699986
2683.64990234375,2679.0400390625,-0.0031240596669277,-0.0031289497285477,0.0127827710634425,42.006399972098215,47.30113700606493,-5.15248587664837,-9.51152385372568,351087270,9059052787751,-0.2369053491583906,2674010328,-145513004804,19372105745,-2122962625,5064.2001953125,1375.0,105.3000030517578,14.68000030517578,29147.044,21020.6,4.71,3.9,563912300000000.0,3.638,3.509,-0.1299999999999999,0.12899995
2676.6298828125,2704.31005859375,-0.0026158477397215,-0.002619275047602,0.012250721013938,41.60569545200893,49.37275652543877,-3.837665753965666,-8.376752233773678,338612027,7850446650277,-0.0355331681493321,94476971612,57001136004,-13838084914,12629640424,5127.7900390625,1364.6400146484375,105.02999877929688,13.489999771118164,29147.044,21020.6,4.63,3.9,563912300000000.0,3.614,3.5,-0.1299999999999999,0.11400008
2734.360107421875,2718.169921875,0.0215682507992902,0.0213389473355763,0.0128708509931592,42.824986049107146,56.94787751944073,1.8414581372480825,-6.333110159569325,532203424,11153672379482,0.571720380741231,1115541775806,792709519219,-23927915909,-41010585708,5187.7001953125,1352.1700439453125,105.41000366210938,13.229999542236328,29147.044,21020.6,4.6,3.9,563912300000000.0,3.536,3.448,-0.1299999999999999,0.08800006
2745.050048828125,2732.110107421875,0.0039094855784482,0.0039018633991123,0.0126760867928914,39.12071010044643,66.51627714470327,7.12268775807388,-3.641950576040685,436315210,10293632989622,-0.1801721102793957,400078362230,90059882225,3997296237,-11754431659,5187.669921875,1357.72998046875,105.5500030517578,13.0,29147.044,21020.6,4.63,3.9,563912300000000.0,3.53,3.439,-0.1499999999999994,0.09100008
2712.139892578125,2743.2900390625,-0.0119889093694482,-0.0120613559627063,0.0129838546676122,38.86642020089285,65.32748609155013,8.55392143241761,-1.202776174349026,423810541,11102793125978,-0.0286597136964351,-358695409642,84720280682,68042480247,-178895760745,5214.080078125,1361.93994140625,105.2300033569336,12.6899995803833,29147.044,21020.6,4.6,3.9,563912300000000.0,3.556,3.453,-0.1499999999999994,0.102999926
2727.6298828125,2737.949951171875,0.0057113537088422,0.0056951057640664,0.013000057547457,36.97999790736607,62.15120135813197,10.813446507282151,1.2004683619772094,586133434,11566879277171,0.383008154108182,148283671541,399905368913,-4277000835,30362348178,5222.68017578125,1365.4000244140625,105.30999755859376,12.550000190734863,29147.044,21020.6,4.65,3.9,563912300000000.0,3.538,3.44,-0.1500000000000003,0.09800005
2727.2099609375,2735.199951171875,-0.0001539511931754,-0.0001539630448767,0.0130005135719736,32.930716378348215,69.90614836300023,12.427001484657012,3.44577498651317,625277713,13054660270065,0.0667839040214177,20102584195,73704563018,-12863342247,-47682492630,5221.419921875,1370.1099853515625,105.22000122070312,13.600000381469728,29147.044,21020.6,4.66,3.9,563912300000000.0,3.554,3.452,-0.1799999999999997,0.102
2730.340087890625,2732.97998046875,0.0011477396305963,0.0011470814810079,0.0127984640445147,31.180733816964285,66.51284030586274,13.799261221201505,5.516472233450838,443295551,9491099959143,-0.2910421373038767,84516691286,113661803101,10175792200,-12775451031,5246.68017578125,1363.7900390625,105.01000213623048,13.420000076293944,29147.044,21020.6,4.62,3.9,563912300000000.0,3.546,3.454,-0.1699999999999999,0.09200001
2753.0,2770.27001953125,0.0082993002263249,0.0082650504034276,0.0128393276436893,32.685006277901785,70.19826546174683,16.524765271706656,7.718130841102001,521841311,13253185991139,0.1771859875940871,425686479323,680881393070,20138752277,-68611125297,5297.10009765625,1353.5999755859375,104.45999908447266,12.420000076293944,29147.044,21020.6,4.58,3.9,563912300000000.0,3.458,3.375,-0.2000000000000001,0.082999945
2724.6201171875,2751.469970703125,-0.0103087115192517,-0.0103622142999545,0.0118376281161306,30.79570661272321,58.21594625477758,16.207893004048856,9.416083273691372,575936318,11008339216044,0.1036617949934592,-241485968936,-18961498104,-6162987108,-85629787897,5303.27001953125,1346.0400390625,104.4499969482422,11.989999771118164,29147.044,21020.6,4.6,3.9,563912300000000.0,3.454,3.379,-0.1799999999999997,0.07500005
2742.139892578125,2741.239990234375,0.0064301717806847,0.0064095864239159,0.0115267722790636,29.699986049107142,71.19487578276775,17.172514842554392,10.967369587463978,582071105,12502253995995,0.0106518495331284,-16080521471,464617447809,50160158193,-152220019292,5308.1298828125,1353.3900146484375,104.56999969482422,12.149999618530272,29147.044,21020.6,4.62,3.9,563912300000000.0,3.497,3.412,-0.1799999999999997,0.08500004
2724.179931640625,2733.030029296875,-0.0065496151330974,-0.0065711579787126,0.011033500211816,28.908551897321427,63.1466461300336,16.299871081782385,12.03386988632766,560818982,10490361130914,-0.0365112145534178,-106647594020,29634389785,-68433902903,-222971668307,5321.41015625,1360.1600341796875,104.66000366210938,11.859999656677246,29147.044,21020.6,4.61,3.9,563912300000000.0,3.491,3.411,-0.2000000000000001,0.07999992
2723.4599609375,2723.4599609375,-0.0002642889681268,-0.0002643238986107,0.010201835549375,28.48641531808036,57.91091865273417,15.37298875065153,12.701693659192433,484723878,12378510253371,-0.1356856783424638,294146319727,114018945972,-9654005532,-82718762426,5307.009765625,1363.4200439453125,104.94000244140624,12.289999961853027,29147.044,21020.6,4.64,3.9,563912300000000.0,3.478,3.409,-0.2099999999999999,0.069000006
2721.81005859375,2719.030029296875,-0.0006058111253385,-0.0006059947030443,0.0098238844846256,29.009992327008927,56.620234046483326,14.339991993703734,13.029353326094697,428079461,11449262184318,-0.1168591430521605,361785770316,-265533032179,-18517954611,-120026660392,5267.83984375,1365.81005859375,105.11000061035156,12.770000457763672,29147.044,21020.6,4.71,3.9,563912300000000.0,3.472,3.402,-0.2400000000000002,0.06999993
2687.60009765625,2693.64990234375,-0.012568827435069,-0.0126484833043495,0.0103050783028558,30.93929617745536,50.78849441426269,10.638245605141035,12.551131781903964,501638731,12363444691766,0.1718355508768498,-313508413753,-750502624066,-56139454255,19663305533,5304.72021484375,1367.6199951171875,104.72000122070312,11.93000030517578,29147.044,21020.6,4.71,3.9,563912300000000.0,3.515,3.423,-0.25,0.09200001
