Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2025-03-21,1,0,0.7133,0,FN
2025-03-24,0,0,0.7941,1,TN
2025-03-25,0,0,0.6947,1,TN
2025-03-26,1,1,0.7572,1,TP
2025-03-27,0,1,0.7856,0,FP
2025-03-28,0,1,0.5539,0,FP
2025-03-31,0,1,0.8165,0,FP
2025-04-01,1,0,0.8153,0,FN
2025-04-02,0,1,0.5445,0,FP
2025-04-03,0,0,0.7366,1,TN
2025-04-04,0,1,0.6892,0,FP
2025-04-07,0,1,0.7272,0,FP
2025-04-08,1,0,0.64,0,FN
2025-04-09,0,1,0.8915,0,FP
2025-04-10,1,1,0.6302,1,TP
2025-04-11,0,1,0.8592,0,FP
2025-04-14,1,1,0.7123,1,TP
2025-04-15,1,1,0.7717,1,TP
2025-04-16,0,1,0.7054,0,FP
2025-04-17,1,1,0.7271,1,TP
2025-04-18,1,1,0.552,1,TP
2025-04-21,1,1,0.616,1,TP
2025-04-22,0,1,0.7099,0,FP
2025-04-23,1,0,0.5349,0,FN
2025-04-24,0,0,0.5245,1,TN
2025-04-25,1,1,0.6338,1,TP
2025-04-28,1,0,0.6505,0,FN
2025-04-29,1,1,0.7095,1,TP
2025-04-30,0,0,0.5559,1,TN
2025-05-02,1,0,0.6799,0,FN
2025-05-07,1,0,0.5753,0,FN
2025-05-08,1,1,0.7304,1,TP
2025-05-09,0,0,0.6224,1,TN
2025-05-12,1,1,0.629,1,TP
2025-05-13,1,0,0.5731,0,FN
2025-05-14,1,1,0.5571,1,TP
2025-05-15,0,0,0.543,1,TN
2025-05-16,1,1,0.61,1,TP
2025-05-19,0,0,0.5085,1,TN
2025-05-20,0,1,0.6179,0,FP
2025-05-21,1,1,0.6233,1,TP
2025-05-22,0,0,0.5793,1,TN
2025-05-23,0,0,0.5344,1,TN
2025-05-26,1,1,0.6415,1,TP
2025-05-27,0,1,0.625,0,FP
2025-05-28,1,0,0.635,0,FN
2025-05-29,1,0,0.5993,0,FN
2025-05-30,0,1,0.5305,0,FP
2025-06-02,1,1,0.5792,1,TP
2025-06-04,1,1,0.5624,1,TP
2025-06-05,1,0,0.571,0,FN
2025-06-09,1,1,0.5487,1,TP
2025-06-10,1,0,0.6377,0,FN
2025-06-11,1,1,0.5126,1,TP
2025-06-12,1,1,0.6603,1,TP
2025-06-13,0,1,0.5953,0,FP
2025-06-16,1,0,0.5111,0,FN
2025-06-17,1,1,0.7623,1,TP
2025-06-18,1,1,0.7904,1,TP
2025-06-19,1,1,0.6413,1,TP
2025-06-20,1,1,0.5387,1,TP
2025-06-23,0,1,0.5044,0,FP
2025-06-24,1,1,0.6012,1,TP
2025-06-25,1,1,0.7392,1,TP
2025-06-26,0,1,0.783,0,FP
2025-06-27,0,1,0.6,0,FP
2025-06-30,1,0,0.6194,0,FN
2025-07-01,1,1,0.648,1,TP
2025-07-02,0,0,0.5083,1,TN
2025-07-03,1,0,0.5063,0,FN
2025-07-04,0,0,0.7317,1,TN
2025-07-07,1,0,0.5419,0,FN
2025-07-08,1,0,0.6935,0,FN
2025-07-09,1,0,0.5504,0,FN
2025-07-10,1,1,0.568,1,TP
2025-07-11,0,0,0.6312,1,TN
2025-07-14,1,0,0.6573,0,FN
2025-07-15,1,0,0.5885,0,FN
2025-07-16,0,0,0.6087,1,TN
2025-07-17,1,1,0.6023,1,TP
2025-07-18,0,1,0.5522,0,FP
2025-07-21,1,1,0.6486,1,TP
2025-07-22,0,0,0.5128,1,TN
2025-07-23,1,1,0.5811,1,TP
2025-07-24,1,1,0.5584,1,TP
2025-07-25,1,0,0.7207,0,FN
2025-07-28,1,0,0.6998,0,FN
2025-07-29,1,0,0.6309,0,FN
2025-07-30,1,1,0.5199,1,TP
2025-07-31,0,0,0.6823,1,TN
2025-08-01,0,0,0.5246,1,TN
2025-08-04,1,1,0.5303,1,TP
2025-08-05,1,0,0.5448,0,FN
2025-08-06,1,0,0.5642,0,FN
2025-08-07,1,1,0.9369,1,TP
2025-08-08,0,1,0.7167,0,FP
2025-08-11,0,0,0.505,1,TN
2025-08-12,0,1,0.6123,0,FP
2025-08-13,1,1,0.7054,1,TP
2025-08-14,1,1,0.592,1,TP
2025-08-18,0,1,0.7884,0,FP
2025-08-19,0,1,0.771,0,FP
2025-08-20,0,0,0.856,1,TN
2025-08-21,1,1,0.5597,1,TP
2025-08-22,1,0,0.8002,0,FN
2025-08-25,1,1,0.6293,1,TP
2025-08-26,0,0,0.6621,1,TN
2025-08-27,1,0,0.6189,0,FN
2025-08-28,1,1,0.6236,1,TP
2025-08-29,0,1,0.825,0,FP
2025-09-01,0,0,0.7463,1,TN
2025-09-02,1,1,0.6153,1,TP
2025-09-03,1,1,0.564,1,TP
2025-09-04,1,1,0.5632,1,TP
2025-09-05,1,1,0.662,1,TP
2025-09-08,1,1,0.5408,1,TP
2025-09-09,1,0,0.5562,0,FN
2025-09-10,1,0,0.8281,0,FN
2025-09-11,1,0,0.5731,0,FN
2025-09-12,1,1,0.5436,1,TP
2025-09-15,1,1,0.5462,1,TP
2025-09-16,1,1,0.6501,1,TP
2025-09-17,0,1,0.6153,0,FP
2025-09-18,1,0,0.5009,0,FN
2025-09-19,0,1,0.5267,0,FP
2025-09-22,1,1,0.5181,1,TP
2025-09-23,1,1,0.6905,1,TP
2025-09-24,0,1,0.657,0,FP
2025-09-25,0,0,0.514,1,TN
2025-09-26,0,0,0.5225,1,TN
2025-09-29,1,1,0.6745,1,TP
2025-09-30,0,1,0.5265,0,FP
2025-10-01,1,1,0.5602,1,TP
2025-10-02,1,1,0.5108,1,TP
2025-10-10,1,0,0.5421,0,FN
2025-10-13,0,1,0.5339,0,FP
2025-10-14,0,1,0.525,0,FP
2025-10-15,1,1,0.6329,1,TP
2025-10-16,1,1,0.5197,1,TP
2025-10-17,1,1,0.566,1,TP
2025-10-20,1,0,0.5538,0,FN
2025-10-21,1,1,0.544,1,TP
2025-10-22,1,1,0.5326,1,TP
2025-10-23,0,1,0.5709,0,FP
