Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2026-03-20,1,1,0.5996,1,TP
2026-03-23,0,1,0.6054,0,FP
2026-03-24,1,1,0.645,1,TP
2026-03-25,1,0,0.5365,0,FN
2026-03-26,0,1,0.5235,0,FP
2026-03-27,0,1,0.6137,0,FP
2026-03-30,0,1,0.5067,0,FP
2026-03-31,0,0,0.5298,1,TN
2026-04-01,1,1,0.5912,1,TP
2026-04-02,0,1,0.6025,0,FP
2026-04-03,1,1,0.528,1,TP
2026-04-06,1,1,0.5343,1,TP
2026-04-07,1,1,0.5623,1,TP
2026-04-08,1,1,0.6176,1,TP
2026-04-09,0,1,0.6219,0,FP
2026-04-10,1,1,0.6443,1,TP
2026-04-13,0,1,0.6461,0,FP
2026-04-14,1,1,0.6318,1,TP
2026-04-15,1,1,0.6017,1,TP
2026-04-16,1,1,0.654,1,TP
2026-04-17,0,1,0.5263,0,FP
2026-04-20,1,1,0.6088,1,TP
2026-04-21,1,1,0.6073,1,TP
2026-04-22,1,1,0.5295,1,TP
2026-04-23,1,1,0.5296,1,TP
2026-04-24,0,1,0.5929,0,FP
2026-04-27,1,1,0.6355,1,TP
2026-04-28,1,1,0.6295,1,TP
2026-04-29,1,1,0.5666,1,TP
2026-04-30,0,1,0.5141,0,FP
2026-05-04,1,1,0.629,1,TP
2026-05-06,1,1,0.5697,1,TP
2026-05-07,1,1,0.6738,1,TP
2026-05-08,1,0,0.5366,0,FN
2026-05-11,1,1,0.6367,1,TP
2026-05-12,0,1,0.61,0,FP
2026-05-13,1,1,0.5743,1,TP
2026-05-14,1,1,0.5043,1,TP
