Date,Target,US_Interest_Rate_10Y__diff1,US_Interest_Rate_3Y__diff1,KR_Interest_Rate_10Y__diff1,KR_Interest_Rate_3Y__diff1,US_Spread_10Y_3Y__diff1,KR_Spread_10Y_3Y__diff1,VIX,S&P500__logdiff1,Nikkei225__logdiff1,TaiwanWeighted__logdiff1,USD_KRW__logdiff1,Dollar_Index__logdiff1,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1,Volume_ROC,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,Net_Purchase_Financial_Investment,Net_Purchase_Foreigner,Volume,Transaction_Value__logdiff1
2023-09-06,0,0.09,0.08,0.03,0.027,0.01,0.00299978,13.09000015,0,0.002958112,0.000114345,0.000371851,0.005453252,-0.000917454,66.53023992,-0.106414721,-0.032645533,2.715942327,0.124261684,12306602839,-67695462635,-1.11E+11,1.62E+11,384579023,-0.136491434
2023-09-07,0,0.03,0.08,0.007,0,-0.05,0.00699997,14.01000023,-0.004202998,0.006163708,-0.003188168,0.010401372,0.000476969,-0.007322847,61.8134335,-0.052913673,0.021874842,0.671093599,0.097631745,923068801,-56426406209,-1.98E+11,-69319515554,422126144,0.005256254
2023-09-08,0,-0.03,-0.07,0.076,0.082,0.04,-0.00599956,14.44999981,-0.006996015,-0.007547476,-0.007136071,0.001298205,0.00190546,-0.005900353,61.90424324,-0.018978266,-0.066270527,-0.638719326,-0.106261154,-31645708178,-57030681436,-63791459498,-5894909225,377270533,0.087775611
2023-09-11,1,-0.01,0.02,-0.074,-0.052,-0.03,-0.022000315,14.39999962,-0.003216433,-0.011715088,-0.002598037,0.000419916,0.000285498,-0.000227663,60.79516491,0.003125687,0.000336095,-0.500952025,0.050410947,-33738752044,-23745563866,2.29E+11,-3.55E+11,396289098,-0.076049092
2023-09-12,0,0.03,-0.04,0.066,0.07,0.07,-0.003999949,13.84000015,0.001425606,-0.004274488,-0.008668626,0.000973968,-0.00496039,0.003604605,61.28108828,-0.025859481,0.005408566,0.392867452,0.037299242,6427668743,-27693064065,56398227660,23838762297,411070381,0.077248852
2023-09-13,0,-0.02,0.02,0.004,-0.002,-0.04,0.006000044,13.80000019,0.006700952,0.009460272,0.008469005,-0.011205953,0.001337915,-0.007970972,58.07694748,0.049301008,0.000542952,-1.264580633,-0.125673217,-43959317160,-20577765339,1.23E+11,-2.98E+11,359409844,0.068353179
2023-09-14,1,-0.02,-0.02,-0.016,-0.01,0,-0.006000044,14.22999954,-0.005712169,-0.00213343,0.000530782,0.002767996,0.000572823,-0.00074148,49.08082089,-0.039612183,-0.193895734,-1.079363893,0.161838058,16126457450,-45074081410,81462358506,1.13E+11,417576035,0.037366985
2023-09-15,1,0.04,0.04,-0.032,-0.017,0,-0.014999866,13.47999954,0.001240862,0.014014186,0.013540613,0.004273045,0.006090104,0.014954471,64.78679505,0.008086906,0.133227528,2.274522071,-0.012134106,94019052355,40530016080,9.94E+11,-5.17E+11,412509123,0.032894212
2023-09-18,0,0.04,0.04,0.011,0.014,0,-0.00300002,12.81999969,0.008394586,0.01094409,0.006721904,-0.002039996,-0.000854212,0.010973904,65.56735372,0.044187301,0.019136044,4.094539222,0.07083646,38932624094,-2066687615,9.43E+11,47799868129,441729809,0.225229058
2023-09-19,0,-0.01,0.02,0.054,0.041,-0.03,0.01300001,13.78999996,-0.012234146,0,-0.013247383,0.001024286,-0.001140061,-0.010262864,55.53810858,0.042577038,0.074402272,1.090325807,-0.05759245,25277139127,-10653468979,-60941190277,-3.75E+11,416289507,-0.313569843
2023-09-20,1,0.05,0.05,-0.03,-0.004,0,-0.02600026,14,0.000721028,-0.008700827,-0.003715063,0.000932997,0,-0.006042177,49.52172261,0.003828795,0.022980202,-0.394342641,0.110626303,-458974483,-29168014311,-2.92E+11,-1648570533,462342076,-0.113374296
2023-09-21,0,-0.02,0.03,0.011,0.003,-0.05,0.008000134,14.10999966,-0.002153327,-0.006603934,-0.006124049,-0.000850206,-0.000380236,0.000207085,50.84341239,-0.014006341,-0.011807397,-0.273503208,-0.103114818,991289389,-37567212618,1.37E+11,-1.68E+11,414667757,-0.033769443
2023-09-22,0,0.14,0.03,0.068,0.04,0.11,0.028000116,15.14000034,-0.009439204,-0.013804724,-0.013276947,0.00286368,0.001900028,-0.017644824,39.97285767,0.076821188,0.074606141,-3.789390701,-0.048211045,-49558658730,-16541773482,-6.12E+11,-68589734691,394676191,0.029930666
2023-09-25,0,-0.05,-0.05,-0.03,-0.054,0,0.02399993,17.54000092,-0.016536918,-0.005190414,0.001702975,0.006605631,0.002085913,-0.002723455,33.31730887,0.012337825,-0.018247243,-3.475069937,0.097569225,3799839379,-79461316737,-564065051,-1.28E+11,433184441,-0.099678682
2023-09-26,0,0.11,0.03,0.011,0,0.08,0.01100016,17.20000076,-0.002298237,0.008488207,0.006570804,-0.004865797,0.003970118,-0.004944113,31.92354674,0.030142174,-0.037636102,-3.630327759,0.012535441,-23986723292,-1.60E+11,3.29E+11,-1.32E+11,438614599,0.055110363
2023-09-27,1,0.01,0.01,0.042,0.015,0,0.02699971,16.89999962,0.004014994,-0.011187925,-0.010765109,0.002835588,0.002167493,-0.013225369,30.16324278,0.021189808,0.051744979,-5.33955635,-0.025394561,-15192809548,-38308362599,-3.16E+11,-42589254898,427476174,-0.055110363
2023-10-04,0,0.05,0.05,-0.024,-0.007,0,-0.01699972,18.94000053,-0.014844165,0.001757684,0.00210456,0.011366328,0.004133353,0.000852305,32.66950265,0.00027816,-0.00917221,-3.83458716,-0.143248702,39597810867,-22779748824,-1.11E+11,-28216151255,366240767,-0.043422161
2023-10-05,0,0.12,-0.04,0.321,0.224,0.16,0.09699988,18.21999931,0.000229288,-0.058683139,-0.002269874,0.004032465,0.001218016,-0.024383492,26.2407807,0.09948557,0.171092235,-7.51618661,0.160052963,-31506596796,13924326296,-3.40E+11,-4.23E+11,424858687,0.41136483
2023-10-06,1,-0.01,-0.03,-0.029,-0.027,0.02,-0.00199985,18.57999992,-0.002520366,0.017807567,0.011008771,-0.005947477,-0.004410473,-0.000869086,23.72648568,0.017403164,-0.009551756,-5.74481105,0.063229645,-1387675662,68030280875,1.27E+11,-2.72E+11,451722351,-0.109727335
2023-10-10,0,0.06,0.05,-0.082,-0.066,0.01,-0.01600028,18.48999977,-0.001304881,-0.002599951,0.004066882,-0.003781657,-0.002731093,0.002131975,26.88316435,-0.036281624,-0.032181399,-3.71558065,-0.359359721,-11469949318,2768252958,2.09E+11,-3.26E+11,289391533,-0.33778601
2023-10-11,1,-0.12,-0.13,-0.021,-0.018,0.01,-0.00300002,17.45000076,0.011745642,0.023968154,0,0.000616392,-0.00198234,-0.002556437,26.47438567,0.055862944,-0.001969721,-2.98319689,0.437513022,-11463561654,-15338673947,6.16E+11,-2.08E+11,416004097,0.377469501
2023-10-12,1,-0.08,-0.01,-0.077,-0.044,-0.07,-0.03299975,17.03000069,0.011478544,0.005966456,0.009126133,-0.003719163,-9.45E-05,0.019577516,28.83393041,0.049107833,0.139314364,1.90436887,0.074385383,26281767162,61435564790,4.53E+11,-1.20E+11,446948721,-0.039683491
2023-10-13,0,0.12,0.09,-0.041,-0.021,0.03,-0.02000022,16.09000015,0.00428382,0.017325911,0.009187547,-0.002708809,0.007062509,0.012065295,29.16352549,-0.018870064,0.042039752,4.29520317,0.153268117,39077522626,58458289216,1.13E+11,-57984808125,515451710,-0.023243991
2023-10-16,0,-0.07,-0.02,0.068,0.025,-0.05,0.04300022,16.69000053,-0.006266025,-0.005513612,-0.002579103,0.007503911,0.000750416,-0.009590961,29.45558439,-0.002209582,0.014034503,1.85877652,0.130821252,-44677591430,13460559607,-2.15E+11,-1.61E+11,582883748,-0.220906414
2023-10-17,1,0.08,0.07,0.022,0.016,0.01,0.00599981,19.31999969,-0.005031496,-0.020538767,-0.007796111,0.00276253,-0.003851793,-0.00813918,29.01321244,0.012463285,0.000755113,0.22867587,0.352509914,-3895866712,7677329,30844524784,-2.11E+11,788356048,0.15853054
2023-10-18,1,0.12,0.14,0.033,0.018,-0.02,0.0150001,17.20999908,0.010538642,0.01197075,-0.00058204,-0.003192749,9.41E-05,0.009774558,34.26366149,0.031585916,0.022216925,2.446121,-0.353876763,6290701834,-3265771520,-1.25E+11,4.28E+11,509375162,-0.084522333
2023-10-19,0,0.08,0.02,0.063,0.04,0.06,0.023,17.87999916,-9.82E-05,6.12E-05,-0.012189965,0.003872988,0.003007236,0.000987321,40.44450107,-0.064135798,0.001183493,2.44047932,0.789537367,12624213597,-33366749309,-16998260843,3.46E+11,911545886,0.143533089
2023-10-20,0,0.07,-0.02,0.075,0.039,0.09,0.03599978,19.21999931,-0.013490408,-0.019272795,0.000718699,0.001159771,-0.003007236,-0.019187227,35.29732844,0.045446742,-0.002618995,-1.51894996,-0.169601079,-18619309272,-25972480849,-1.66E+11,-1.38E+11,756946720,0.016713481
2023-10-23,0,-0.05,-0.08,-0.035,-0.037,0.03,0.00200033,21.39999962,-0.008519032,-0.005463718,-0.000730223,0.001232055,-0.000847383,-0.017033078,32.36669131,0.058651057,-0.009915171,-4.12512445,-0.311433622,-23356612466,-15807856229,-33484841601,2.10E+11,521208061,0.027249642
2023-10-24,1,-0.07,-0.04,0.047,0.022,-0.03,0.02500009,21.70999908,-0.012665149,-0.008346118,-0.011584608,-0.005093218,-0.005857388,-0.00759932,33.82987143,-0.026165345,-0.005188628,-4.29958478,-0.240360638,-12535026557,-29639933856,1.38E+11,-2.58E+11,395930159,-0.267106675
2023-10-25,0,-0.03,0.02,-0.105,-0.051,-0.05,-0.05400037,20.37000084,-0.001686992,0.002023749,0.003587068,-0.011103875,0.006892957,0.011176078,38.4147644,0.065237537,0.047367927,-0.83981005,0.121827264,24992630141,29204055296,-34645073508,-1.54E+11,444165247,0.110264203
2023-10-26,0,0.12,0.07,0.012,0.034,0.05,-0.02199984,18.96999931,0.007239524,0.006660148,0.003007772,0.006870676,0.002443631,-0.00857029,43.20679562,-0.068811164,0.001424976,-1.85532259,-0.0075614,59667258939,-40605774771,-59644597356,-3.46E+11,440806736,-0.015209419
2023-10-27,1,-0.09,-0.09,0.111,0.066,0,0.04500007,20.19000053,-0.014443435,-0.021598456,-0.01758456,0.006705489,0.000656873,-0.027494828,36.06250928,0.078184753,0.067352082,-6.11981779,0.204774754,-42161800785,-1442681989,1.77E+11,-4.80E+11,531072827,0.166661042
2023-10-30,1,-0.02,-0.05,-0.112,-0.031,0.03,-0.08099984,20.68000031,-0.011903081,0.012660932,0.003779777,-0.001731462,-0.000375313,0.001621065,35.82290592,0.020868407,0.005770962,-3.98107658,-0.030498331,8392948190,55811842429,1.83E+11,-3.80E+11,514875992,-0.14393279
2023-10-31,0,0.04,0.03,0.032,0.016,0.01,0.01599931,21.27000046,-0.004811839,-0.009555429,0.00093354,0.003607394,-0.00413763,0.003355471,37.73424052,-0.038287746,0.009273235,-1.94016942,-0.136020492,1395609395,11140504061,52459625770,-66328418195,444842306,-0.141949102
2023-11-01,1,0,0.03,0.013,-0.004,-0.03,0.0170002,19.75,0.011938474,0.005259911,-0.009232151,-0.005289882,0.005075685,-0.014192142,26.11254686,-0.024218015,0.003208091,-3.53387659,-0.112084715,-5614830315,-27733226134,-32180808742,-3.27E+11,394982283,0.169044355
2023-11-02,1,-0.11,-0.14,-0.037,-0.014,0.03,-0.02299976,18.13999939,0.006454085,0.023785778,0.002327731,0.001549229,0.002060445,0.010293708,24.8248973,0.008630524,0.028530101,-0.26461852,-0.093231984,36155663302,27148167996,3.70E+11,-1.27E+11,358157301,-0.19972609
2023-11-03,1,-0.1,0.02,-0.12,-0.092,-0.12,-0.02799988,16.87000084,0.010451195,0.010959411,0.022099498,-0.001719843,-0.00713613,0.017896245,34.80497248,0.044416017,-0.011816442,3.73488055,0.053898667,43251095939,-26207914278,2.33E+11,1.40E+11,377461502,0.130559622
2023-11-06,1,-0.1,-0.16,-0.063,-0.03,0.06,-0.03299999,15.65999985,0.018682939,0,0.006728639,-0.010561207,-0.010419779,0.0107059,41.00044267,-0.012105663,0.021914876,5.52234569,0.533035504,46721279590,46060022904,64326363211,1.34E+11,578661884,0.045809536
2023-11-07,0,0.1,0.1,-0.049,-0.072,0,0.023,14.90999985,0.009349884,0.023465628,0.008547807,-0.019565184,0.001902632,0.055049005,54.32964322,0.177847006,0.32702154,15.53985328,-0.0865394,-40670034237,-26369617725,3.18E+11,7.12E+11,528584832,0.636866345
2023-11-08,0,-0.09,-0.08,-0.001,0.01,-0.01,-0.0110004,14.89000034,0.001751458,-0.013439973,0.002135329,-0.008238194,0.003036629,-0.023618671,48.28460889,0.103324354,0.047067542,7.85988173,-0.134149302,22198230036,-91882947671,-2.74E+11,4.11E+11,457675546,-0.228089975
2023-11-09,1,-0.09,0.01,-0.033,-0.019,-0.1,-0.01399994,14.81000042,0.002836094,-0.003269482,0.003343582,0.00571949,0.000473598,-0.009182872,50.5608514,0.000340978,-0.02193727,4.63064253,0.020848695,-2639601913,-1.39E+11,2.33E+11,-13714797057,467217484,-0.455888837
2023-11-10,0,0.13,0.12,-0.077,-0.021,0.01,-0.05599975,14.44999981,0.001004411,0.014811525,0.000287896,0.002732797,0.003026077,0.002252135,55.38551415,-0.039006792,-0.012221964,4.26548922,-0.154502964,20197957420,-66663851463,45294106275,2.83E+11,395030998,-0.050813069
2023-11-13,0,-0.01,0.03,0.024,0.015,-0.04,0.00900006,15.28999996,-0.008116691,-0.002402886,-0.003768095,0.00539772,-0.00047224,-0.007203299,55.44971325,0.018077476,-0.00278967,2.10559555,-0.209003958,5027214236,-75164072675,-74056490487,50419710381,312467956,-0.223486546
2023-11-14,1,0.02,0,0.036,0.015,0.02,0.02099991,14.17000008,0.015495759,0.000521847,0.009344339,0.003355105,-0.001891045,-0.00245144,52.18980415,-0.031220468,-0.004062592,1.30837117,-0.017105325,-27512021026,37279199726,16204094102,13789995380,307123090,0.017007213
2023-11-15,1,-0.19,-0.24,-0.025,-0.02,0.05,-0.00500011,14.76000023,-0.000836188,0.003395179,0.004528041,-0.000416911,-0.014778389,0.01219363,57.43129403,0.016917585,0.004468054,3.491980301,-0.000518968,24327135840,35544981079,5.68E+11,-91051423175,306963703,0.073143884
2023-11-16,1,0.09,0.12,-0.165,-0.113,-0.03,-0.05199981,14.15999985,0.01889537,0.024882707,0.012517217,-0.011306414,0.002685841,0.021716622,70.35258804,-0.014704726,0.036089262,7.071930942,0.367729331,33571058162,-47933820931,1.10E+12,5.54E+11,419843260,0.380066918
2023-11-17,0,-0.08,-0.09,-0.016,-0.043,0.01,0.02699995,14.18000031,0.001595738,-0.002846826,0.00247233,-0.001826488,-0.000191576,0.000607057,70.20908158,-0.014287893,-0.030935324,5.655182118,-0.029540598,186561962,60383627461,-1.61E+11,4.57E+11,407440839,-0.314842895
2023-11-20,1,-0.01,0.05,-0.003,-0.02,-0.06,0.01699996,14.31999969,0.001189719,0.004798994,0.002197173,-0.007254396,-0.005283676,-0.007394032,66.97498602,-0.001242999,-0.021533532,2.898081607,-0.045324585,-37321048424,-19315939507,-81675366334,-75238474139,388973752,0.177168803
2023-11-21,1,-0.02,-0.02,-0.041,-0.014,0,-0.02699995,13.80000019,0.001281228,-0.005887981,8.84E-05,0.001584916,-0.0033769,0.008607043,73.27570032,-0.019557902,-0.004962327,3.870264752,-0.167536773,9466020611,39970751088,3.55E+11,99964854525,323806345,-0.210007575
2023-11-22,1,-0.01,-0.02,-0.029,-0.023,0.01,-0.00600004,13.40999985,0.007363104,-0.001015568,0.011911511,-0.004917421,0.001159037,0.007685536,73.01944365,-0.011855068,-0.003914615,4.41793593,0.065620549,6089359018,2598939340,1.15E+11,3.53E+11,345054695,0.156964839
2023-11-23,1,0.01,0.02,0.036,0.022,-0.01,0.014000175,13.35000038,-0.002022976,0.002924516,-0.006130095,0.005450258,0.003180591,0.000509757,70.39043753,-0.038382515,-0.010485787,3.36556976,0.273669008,-21130474454,-14890996375,-93440363943,1.43E+11,439485471,0.006464147
2023-11-24,0,0,0,-0.05,-0.022,0,-0.028000355,12.85000038,0.004052905,0,-0.000907908,0.002775735,0,0.001297088,68.72924145,-0.020139992,-0.090425424,2.66065944,-0.178872031,-9415175381,-61286809145,-7730491623,1.19E+11,360873812,-0.164947589
2023-11-27,0,0.05,0.05,0.067,0.033,0,0.03400016,12.85000038,0,0.005179199,-0.000412403,0.001069666,-0.005016378,-0.007315108,48.9590454,-0.199719419,0.012804698,0.35577215,-0.004131943,-14552541225,-36743353134,1.04E+11,-2.15E+11,359382702,-0.00609758
2023-11-28,1,-0.08,-0.07,-0.012,0.012,-0.01,-0.02399993,12.46000004,0.000596696,-0.005303453,-0.008714693,-0.008023313,-0.001936154,-0.000388588,61.84260122,-0.132949533,0.001831642,-0.06925373,0.014917326,-6079973448,-3053823423,2.27E+11,-1.06E+11,364743731,0.247910749
2023-11-29,0,-0.05,-0.11,-0.041,-0.041,0.06,0,12.68999958,-0.001956069,-0.001175099,0.011823684,0.009829105,-0.00436997,0.010403886,72.54998763,-0.055921647,-0.032023297,1.75797365,0.214797342,38553770729,456656053,4.82E+11,-94681286706,443089715,0.043205786
2023-11-30,1,-0.07,-0.09,-0.085,-0.094,0.02,0.00900006,12.68999958,0.000979639,-0.002612691,0.001688794,-0.011582872,0.000194595,-0.000773549,71.21678297,-0.005693808,0.00010854,0.93191743,0.307344947,6570736938,51627599035,-2.44E+11,79866148864,579271100,0.074842396
2023-12-01,0,0.1,0.08,0.058,0.029,0.02,0.02899981,12.97999954,-0.000946697,0.004959644,0.003636845,0.000644403,0.007078164,0.006124519,79.00188356,-0.014754205,-0.019721281,1.66452415,0.146758461,-8125593408,1778071116,2.49E+11,1.25E+11,664284035,0.241010553
2023-12-04,1,-0.15,-0.17,0,0.004,0.02,-0.00399995,12.92000008,0.003776931,-0.001655118,0.000258085,0.006421674,-0.002224728,-0.012015314,71.00886311,-0.012695265,0.019720331,-1.43083631,-0.222326278,-49335911087,-32095023693,-2.99E+11,-1.77E+11,516596238,-0.305619773
2023-12-05,0,0.06,0.09,-0.073,-0.056,-0.03,-0.01699996,12.63000011,0.005856559,-0.006007634,-0.000967827,0.001949194,0.003576465,0.003960173,68.44911708,-0.046582048,-0.463139247,-0.63123975,-0.034331299,14744581721,9682279634,1.35E+11,2.57E+11,498860818,-0.00795007
2023-12-06,1,-0.1,-0.07,-0.047,-0.047,-0.03,0,13.07999992,-0.005423188,-0.013800228,-0.005379701,0.006605426,0.003948233,-0.008252781,52.01678073,-0.08796608,-0.158513144,-2.43939403,-0.143915833,5375995538,95674873924,-2.29E+11,29410123845,427066848,-0.055081292
2023-12-07,0,-0.06,0,-0.046,-0.021,-0.06,-0.0250001,12.85000038,-0.000569032,0.020238104,0.001885969,0.004249976,0.000960599,0.000440853,51.91224091,-0.011352279,-0.04135865,-2.09161951,-0.08447721,-2897283516,-30786894530,2.44E+11,-1.46E+11,390989432,-0.076334731
2023-12-08,1,0.02,-0.02,0.043,0.048,0.04,-0.00499987,12.97000027,-0.003913852,-0.017724523,-0.004733366,0.000266436,-0.005874162,-0.001327257,56.41307856,-0.0173025,0.00269355,-2.14707885,0.14293951,-19525997049,30629380367,-2.03E+11,36060258561,446877270,0.05564014
2023-12-11,1,0.09,0.14,-0.042,-0.05,-0.05,0.007999894,13.06000042,0.007936611,-0.016894113,0.006072824,-0.000730987,0.004529048,0.010291684,57.49991412,-0.0186386,-0.002977744,0.15449555,-0.033746706,33774736433,83565047318,2.77E+11,2.04E+11,431796634,-0.026169718
2023-12-12,1,0,-0.03,0.032,0.019,0.03,0.013000012,12.35000038,0.004087134,0.014867983,0.001973984,0.002852505,0.000864893,0.002978268,54.50114818,-0.031127621,-0.009022051,0.49852529,0.007427052,-23683207663,27083471747,1.57E+11,5342310158,435003610,0.042033382
2023-12-13,0,-0.03,0,-0.039,-0.034,-0.03,-0.005000116,12.63000011,0.003916814,0.001581414,0.001852135,-0.002197622,-0.002211818,0.003916479,56.75013529,-0.027258404,-0.040475461,0.95382825,-0.130964389,-16138043973,-55948709324,6.58E+11,74912663432,378033628,-0.066315725
2023-12-14,1,-0.16,-0.24,-0.002,0.019,0.08,-0.02099967,12.06999969,0.004588813,0.002513374,0.001048056,-0.002652668,-0.009674062,-0.009754516,48.90271117,0.033157816,-0.151107877,-1.45405649,-0.000262413,-26289983091,57100772435,64103027249,-1.31E+11,377934427,-0.028873397
2023-12-15,1,-0.12,-0.09,-0.193,-0.207,-0.03,0.01399994,12.18999958,0.013558345,-0.007318796,0.01048808,-0.01393486,-0.008885511,0.013262739,61.26086539,0.042823532,0.084771655,1.31315569,0.402686411,1.46E+11,1.60E+11,3.23E+11,6.25E+11,530123485,0.548713892
2023-12-18,1,-0.01,0.04,0.026,0.023,-0.05,0.00300002,12.47999954,0.002643565,0.008660262,0.001175292,-6.96E-05,0.005769944,0.00758857,64.79049559,0.023163937,-0.021354998,2.33826604,-0.122254406,56582565051,32437027401,2.28E+11,8.57E+11,465313553,-0.007722046
2023-12-19,1,0.04,0.02,-0.022,-0.004,0.02,-0.018000125,12.27999973,-7.63E-05,-0.006437625,-0.001236478,-0.012031085,-0.000390139,0.001286464,60.90745696,-0.028696033,-0.025708396,1.83202701,-0.172969752,17396007377,43159464303,-1.84E+11,59377574402,384828383,-0.234839591
2023-12-20,1,-0.02,0,-0.008,0.019,-0.02,-0.02699995,12.56000042,0.004518122,0.013956623,-0.00428508,0.020517183,-0.0033223,0.000658152,61.8026086,-0.027353208,-0.022602193,1.28608156,0.019928338,-25045227011,20169403822,1.33E+11,-92128963587,392497373,-0.191777892
2023-12-21,0,-0.07,-0.09,-0.048,-0.064,0.02,0.015999795,12.52999973,0.005849267,0.013649917,0.003331189,-0.003975907,0.002346325,0.017654838,66.68639731,0.057881853,0.130059123,4.35845282,0.453317694,33337206710,9714347547,1.10E+12,4.80E+11,570423377,0.28530395
2023-12-22,0,0.03,0,0.017,0.004,0.03,0.01300001,13.67000008,-0.014793148,-0.016028521,-0.005199656,-0.000601239,-0.005581482,-0.005477249,71.51984481,-0.011964191,0.023095125,1.92719206,0.013869368,-34617536391,-64993753419,1.79E+11,13090104788,578334789,-0.167784871
2023-12-26,1,0.01,-0.02,0.004,-0.002,0.03,0.00600028,13.64999962,0.010248769,0.000862079,0.003010251,-0.004071578,-0.001375645,-0.000196175,70.00760196,0.003643255,-0.035040534,1.0988589,-0.194295052,-49297684267,13269625657,3.77E+11,-37303203376,465967201,-0.067711448
2023-12-27,1,-0.01,0.01,-0.03,-0.013,-0.02,-0.017000198,13.02999973,0.001658682,0.004115868,0.008775547,0.002219392,-0.002264072,0.001184167,77.95387124,-0.01450153,-0.002385094,0.72374612,-0.054808733,-798990823,-28109502226,9.59E+11,82263319958,440428129,0.079260133
2023-12-28,1,-0.1,-0.08,-0.011,-0.001,-0.02,-0.009999992,12.98999977,0.004222761,0.011207851,0.007842737,-0.00050988,-0.004741719,0.004183182,79.01643277,0.023608769,-0.031440288,1.04620865,-0.205924066,-474021395,-13529290475,-2.86E+11,2.25E+11,349733378,0.082128214
2024-01-02,1,0.05,0.05,-0.077,-0.066,0,-0.010999916,12.43000031,0.001429436,-0.004213496,0.001054087,0.000648953,0.002373708,0.015859802,83.71963756,0.069663107,0.079861354,3.74950108,0.315535348,45360139712,29680611113,7.85E+11,7.02E+11,460086621,-0.098970718
2024-01-03,0,0.11,0.07,0.123,0.086,0.04,0.036999941,12.47000027,0.000370106,-0.002252089,-0.003165709,-0.000942681,0.009536458,0.005457209,82.92593901,0.011881106,-0.001771415,3.6509467,-0.109142346,-45651530761,-48757352917,2.07E+11,2.28E+11,409871688,0.022048137
2024-01-04,0,-0.04,-0.02,0.032,0.038,-0.02,-0.006000042,13.19999981,-0.008507138,0,-0.016629793,0.010826011,0.002540822,-0.02368827,64.33943677,0.116318035,0.165426568,-2.61272013,0.12994291,-82922074334,-23322437270,-1.03E+12,-97306133000,463131608,0.047652198
2024-01-05,0,0.08,0.07,-0.05,-0.051,0.01,0.001000167,14.03999996,-0.008048618,-0.005269715,-0.000550296,0.001459629,-0.000390481,-0.007812419,58.73770559,0.022442163,0.024983275,-4.12320046,0.662974754,-1.02E+11,-51803099856,-5.74E+11,1.15E+11,770176172,-0.116422575
2024-01-08,0,0.06,0.03,0.056,0.056,0.03,0,14.13000011,-0.003434272,0.002674025,-0.001739995,0.001312564,-9.76E-05,-0.003461676,62.01956014,-0.013353206,-0.020590456,-4.35421628,-0.321856595,-47365153570,-1.20E+11,-2.26E+11,-51007262023,522289892,-0.070264934
2024-01-09,0,-0.04,-0.06,0,0.014,0.02,-0.01399994,13.35000038,0.001824022,0,0.003050261,0.001432723,-0.001954889,-0.00398765,54.5956685,-0.032779153,0.00864067,-4.59089548,-0.387037745,-60224900997,-69842222660,-2.53E+11,1.70E+11,320143990,-0.214825024
2024-01-10,0,0.01,-0.02,-0.021,-0.042,0.03,0.02099967,13.07999992,0.014015946,0.011491171,-0.002117454,-0.001013327,0.003515978,-0.002565804,49.52535455,0.031999056,0.002412795,-4.4304542,1.471432536,-30452817222,-1.24E+11,1.45E+11,65561520138,791214273,0.275028387
