Date,Actual,Predicted,Confidence,Is_Correct,Error_Type
2025-03-06,1,1,0.897,1,TP
2025-03-07,0,1,0.9423,0,FP
2025-03-10,1,0,0.6625,0,FN
2025-03-11,0,0,0.5547,1,TN
2025-03-12,1,0,0.6397,0,FN
2025-03-13,0,1,0.6584,0,FP
2025-03-14,0,0,0.6809,1,TN
2025-03-17,1,1,0.5067,1,TP
2025-03-18,1,0,0.5843,0,FN
2025-03-19,1,1,0.6559,1,TP
2025-03-20,1,1,0.5201,1,TP
2025-03-21,1,0,0.6143,0,FN
2025-03-24,0,1,0.6234,0,FP
2025-03-25,0,0,0.6607,1,TN
2025-03-26,1,1,0.5869,1,TP
2025-03-27,0,1,0.7348,0,FP
2025-03-28,0,1,0.9046,0,FP
2025-03-31,0,0,0.7454,1,TN
2025-04-01,1,0,0.7302,0,FN
2025-04-02,0,1,0.5048,0,FP
2025-04-03,0,0,0.7837,1,TN
2025-04-04,0,1,0.6199,0,FP
2025-04-07,0,0,0.6213,1,TN
2025-04-08,1,1,0.6047,1,TP
2025-04-09,0,1,0.8531,0,FP
2025-04-10,1,1,0.7963,1,TP
2025-04-11,0,1,0.636,0,FP
2025-04-14,1,1,0.8678,1,TP
2025-04-15,1,1,0.6438,1,TP
2025-04-16,0,1,0.7353,0,FP
2025-04-17,1,1,0.6227,1,TP
2025-04-18,1,1,0.5481,1,TP
2025-04-21,1,1,0.6031,1,TP
2025-04-22,0,1,0.7588,0,FP
2025-04-23,1,1,0.6033,1,TP
2025-04-24,0,0,0.5461,1,TN
2025-04-25,1,1,0.5952,1,TP
2025-04-28,1,0,0.6502,0,FN
2025-04-29,1,1,0.6197,1,TP
2025-04-30,0,0,0.5333,1,TN
2025-05-02,1,0,0.5985,0,FN
2025-05-07,1,0,0.5792,0,FN
2025-05-08,1,1,0.7344,1,TP
2025-05-09,0,1,0.6795,0,FP
2025-05-12,1,1,0.5986,1,TP
2025-05-13,1,0,0.6108,0,FN
2025-05-14,1,1,0.5262,1,TP
2025-05-15,0,1,0.5157,0,FP
2025-05-16,1,1,0.557,1,TP
2025-05-19,0,0,0.5241,1,TN
2025-05-20,0,1,0.6623,0,FP
2025-05-21,1,1,0.6083,1,TP
2025-05-22,0,0,0.647,1,TN
2025-05-23,0,0,0.5238,1,TN
2025-05-26,1,1,0.5878,1,TP
2025-05-27,0,1,0.5923,0,FP
2025-05-28,1,0,0.522,0,FN
2025-05-29,1,0,0.6098,0,FN
2025-05-30,0,1,0.535,0,FP
2025-06-02,1,1,0.5831,1,TP
2025-06-04,1,1,0.5154,1,TP
2025-06-05,1,0,0.6241,0,FN
2025-06-09,1,0,0.5694,0,FN
2025-06-10,1,0,0.7529,0,FN
2025-06-11,1,1,0.5603,1,TP
2025-06-12,1,1,0.6542,1,TP
2025-06-13,0,1,0.6354,0,FP
2025-06-16,1,0,0.6085,0,FN
2025-06-17,1,1,0.6012,1,TP
2025-06-18,1,1,0.6221,1,TP
2025-06-19,1,1,0.5422,1,TP
2025-06-20,1,1,0.5421,1,TP
2025-06-23,0,1,0.5336,0,FP
2025-06-24,1,1,0.6089,1,TP
2025-06-25,1,1,0.6369,1,TP
2025-06-26,0,1,0.6822,0,FP
2025-06-27,0,1,0.6201,0,FP
2025-06-30,1,0,0.6152,0,FN
2025-07-01,1,1,0.6214,1,TP
2025-07-02,0,1,0.5212,0,FP
2025-07-03,1,0,0.7642,0,FN
2025-07-04,0,0,0.8929,1,TN
2025-07-07,1,0,0.5286,0,FN
2025-07-08,1,0,0.7704,0,FN
2025-07-09,1,0,0.6415,0,FN
2025-07-10,1,1,0.5721,1,TP
2025-07-11,0,0,0.5525,1,TN
2025-07-14,1,0,0.806,0,FN
2025-07-15,1,0,0.8745,0,FN
2025-07-16,0,0,0.6003,1,TN
2025-07-17,1,1,0.5624,1,TP
2025-07-18,0,1,0.6621,0,FP
2025-07-21,1,1,0.9108,1,TP
2025-07-22,0,1,0.5153,0,FP
2025-07-23,1,1,0.5803,1,TP
2025-07-24,1,0,0.5177,0,FN
2025-07-25,1,0,0.9521,0,FN
2025-07-28,1,0,0.8644,0,FN
2025-07-29,1,0,0.7427,0,FN
2025-07-30,1,1,0.7169,1,TP
2025-07-31,0,0,0.7742,1,TN
2025-08-01,0,0,0.6535,1,TN
2025-08-04,1,0,0.5955,0,FN
2025-08-05,1,0,0.7218,0,FN
2025-08-06,1,0,0.7903,0,FN
