Target,US_GDP,US_M2,US_Interest_Rate_10Y,US_Interest_Rate_3Y,US_UNRATE,KR_GDP,KR_Interest_Rate_10Y,KR_Interest_Rate_3Y,US_Spread_10Y_3Y,KR_Spread_10Y_3Y,S&P500,TaiwanWeighted,USD_KRW,Dollar_Index,VIX,Close,Return,Log_Return,Volatility_20,ATR_14,RSI_14,MACD,MACD_Signal,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3014.469971,-0.00243895,-0.002441929,0.009935816,49.88359724,91.42692225,104.3940172,91.42285799,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3103.639893,0.02958063,0.029151564,0.010841903,53.87215751,93.02893676,111.1922495,95.37673629,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3108.25,0.001485387,0.001484285,0.010643569,51.88429478,91.86539155,115.6191096,99.42521096,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3079.560059,-0.009230255,-0.009273118,0.011085324,53.04214914,84.2566325,115.4811943,102.6364076,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3055.939941,-0.007669965,-0.00769953,0.011543255,52.79143415,77.02441867,112.1728902,104.5437041,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3071.699951,0.005157173,0.00514392,0.011195372,52.36715262,77.00454527,109.5597992,105.5469231,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3089.649902,0.005843654,0.005826646,0.010661303,54.18931362,75.88081338,107.6958659,105.9767117,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3075.060059,-0.004722167,-0.004733352,0.010884974,56.39432199,71.87280627,103.8443538,105.5502401,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3116.27002,0.013401352,0.013312348,0.009996045,55.38718959,79.93732103,102.9307802,105.0263481,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3054.280029,-0.019892368,-0.020092885,0.01131611,56.10076032,64.15532152,96.09694663,103.2404678,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3059.469971,0.001699236,0.001697794,0.011006995,53.43003627,64.3008644,90.06169403,100.6047131,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3114.949951,0.018133854,0.017971396,0.011472159,54.1943185,67.18840297,88.73262911,98.23029628,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3133.73999,0.006032212,0.006014091,0.011324482,53.09287807,68.20218343,88.17906137,96.2200493,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3183.22998,0.015792628,0.015669222,0.011634371,53.07859584,68.59716592,90.68838432,95.11371631,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3175.77002,-0.002343519,-0.00234627,0.011340905,52.77502441,68.58296539,91.02579562,94.29613217,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3202.030029,0.008268864,0.008234864,0.010950288,48.54431152,63.25691586,92.34763379,93.90643249,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3215.280029,0.004138,0.004129462,0.010928756,47.68359375,64.09292176,93.38784736,93.80271546,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3186.379883,-0.008988376,-0.009029015,0.011294962,44.85360282,64.0574618,90.83315573,93.20880352,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3192.290039,0.001854818,0.0018531,0.011295056,44.66003418,68.82092938,88.26794649,92.22063211,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3188.070068,-0.001321926,-0.0013228,0.011022121,45.01717704,66.59159609,84.9156288,90.75963145,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3210.810059,0.007132839,0.007107521,0.010995485,42.24930246,67.04176928,83.13548592,89.23480234,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3169.939941,-0.012728912,-0.012810618,0.009701189,42.74072266,62.42663188,77.53307988,86.89445785,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3183.77002,0.004362883,0.004353394,0.009729016,43.93502372,59.52366518,73.36341666,84.18824961,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3190.449951,0.00209812,0.002095922,0.009411829,42.79143415,72.76553643,69.79340821,81.30928133,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3196.050049,0.001755269,0.00175373,0.00914489,41.79214914,72.80283564,66.647758,78.37697667,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3209.52002,0.004214568,0.004205712,0.009131615,41.2235805,68.36522697,64.4982262,75.60122657,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3230.570068,0.006558628,0.006537214,0.009147858,43.87573242,68.6404927,63.75830375,73.23264201,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3254.469971,0.007398045,0.007370814,0.009062926,43.34929548,65.21309352,64.35854699,71.457823,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3245.439941,-0.002774654,-0.002778511,0.008794121,44.39001465,64.77870882,63.37504808,69.84126802,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3119.409912,-0.038832957,-0.039607063,0.011908876,51.26000977,37.68629997,51.82860018,66.23873445,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3147.75,0.00908508,0.009044059,0.012042291,52.66287667,40.36855377,44.45234629,61.88145682,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3198.0,0.015963784,0.015837703,0.011896533,54.64144461,51.56217794,42.17519757,57.94020497,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3198.139893,4.37e-05,4.37e-05,0.011847234,52.82285854,50.79883261,39.92163717,54.33649141,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3227.679932,0.009236631,0.009194234,0.011509417,52.42857143,55.05911584,40.0575501,51.48070315,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3210.01001,-0.005474496,-0.005489536,0.011574386,52.87857492,49.89647405,38.29797187,48.84415689,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3206.77002,-0.00100934,-0.001009849,0.011434503,49.90072196,55.27999485,36.22448006,46.32022153,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3189.909912,-0.00525766,-0.00527153,0.011452229,49.51926967,50.87263953,32.84216901,43.62461102,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3224.370117,0.010802877,0.010744943,0.011521061,48.20071847,54.46811439,32.56690271,41.41306936,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3225.659912,0.000400015,0.000399935,0.011517275,48.72000558,53.94514106,32.08299506,39.5470545,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3177.280029,-0.014998445,-0.015112059,0.012034516,48.71641323,46.07001858,27.47888309,37.13342022,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3151.560059,-0.008094965,-0.008127907,0.012031837,47.2678397,40.47727641,21.50678763,34.0080937,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3130.090088,-0.00681249,-0.006835801,0.011793166,49.42285156,34.92072325,14.86999965,30.18047489,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3141.73999,0.003721906,0.003714997,0.011779817,47.68355887,37.50722793,10.43011524,26.23040296,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3168.72998,0.008590778,0.008554087,0.011946799,41.44712612,57.80381431,8.98575927,22.78147422,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3209.860107,0.012980004,0.012896485,0.012304132,40.68355887,59.44526083,11.0327753,20.43173444,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3179.360107,-0.009501972,-0.009547403,0.012452814,38.53998675,46.98422454,10.07778471,18.36094449,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3187.159912,0.002453262,0.002450258,0.012364963,38.54000419,48.26649974,9.836932812,16.65614216,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3196.320068,0.002874081,0.002869959,0.012251229,39.80571638,44.70844326,10.2668541,15.37828454,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3186.01001,-0.003225603,-0.003230816,0.012255293,39.72286551,45.84717552,9.664231008,14.23547384,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3142.929932,-0.013521639,-0.013613889,0.00883929,41.69857352,40.29195888,5.645369297,12.51745293,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3172.350098,0.009360745,0.009317205,0.008853588,40.172869,47.4279633,4.779261606,10.96981466,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3184.419922,0.003804695,0.003797475,0.008127429,39.01499721,43.73761959,5.009057666,9.777663265,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3200.830078,0.005153264,0.005140031,0.00821531,38.47715541,46.28396129,6.441086328,9.110347878,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3205.120117,0.00134029,0.001339392,0.00793782,36.33930315,54.80001111,7.831868752,8.854652052,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3219.590088,0.004514642,0.004504482,0.007911822,34.41214425,62.20268515,9.986560693,9.08103378,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3260.050049,0.012566805,0.012488498,0.008370222,32.13856724,71.82438682,14.78847792,10.22252261,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3314.530029,0.016711394,0.016573295,0.008938917,33.65785435,75.36774826,22.72811547,12.72364118,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3344.199951,0.008951472,0.008911645,0.008852599,33.13141741,75.56006495,31.05645073,16.39020309,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3395.540039,0.015351979,0.01523533,0.009335327,33.86070033,76.26603066,41.32308564,21.3767796,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3407.310059,0.003466317,0.003460324,0.00835668,33.45711844,84.04980107,49.83474606,27.06837289,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3449.620117,0.012417437,0.012340973,0.008108032,35.00354004,85.54055153,59.3106699,33.51683229,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3413.399902,-0.010499769,-0.010555281,0.008418867,34.68997628,77.3882841,63.16955983,39.4473778,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3461.300049,0.014032972,0.013935422,0.00868539,36.09641811,81.72343711,69.29411991,45.41672622,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3445.23999,-0.004639892,-0.00465069,0.008887998,34.83140346,87.15063887,72.02174357,50.73772969,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3468.649902,0.006794857,0.006771876,0.00867494,35.2442627,86.95798344,75.20546742,55.63127724,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3486.189941,0.005056734,0.005043991,0.008079675,35.70211356,87.13356125,78.24200099,60.15342199,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3472.139893,-0.004030202,-0.004038345,0.00829813,38.15567453,83.58040278,78.60860315,63.84445822,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3471.110107,-0.000296585,-0.000296629,0.008356495,38.64780971,83.18981983,77.91785443,66.65913746,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3386.050049,-0.024505146,-0.024810394,0.010479551,45.03069196,67.65964964,69.703299,67.26796977,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3431.209961,0.013337048,0.013248893,0.009939642,45.93141392,67.97897314,66.07555427,67.02948667,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3424.600098,-0.001926394,-0.001928252,0.009964161,43.34355818,62.85474455,61.95302381,66.0141941,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3455.830078,0.009119307,0.009077977,0.010033098,43.50784738,62.98960631,60.50838416,64.91303211,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3549.209961,0.027020971,0.02666235,0.011234022,47.70711844,66.28791133,66.1360972,65.15764513,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
1,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3610.600098,0.017296846,0.017148958,0.011503595,50.5464216,69.49649957,74.68880525,67.06387715,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3584.550049,-0.007214881,-0.007241034,0.011875413,53.60857282,63.35701639,78.46042384,69.34318649,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
0,28424.722,21406.5,4.03,3.84,4.0,563912000000000.0,3.271,3.067,0.12,0.19000006,4686.75,17826.25977,1335.22998,102.3000031,17.93000031,3561.810059,-0.00634389,-0.006364098,0.012027794,58.49285017,65.09430214,78.70724348,71.21599789,519351593.0,10595400000000.0,-0.004480721,-10128752286.0,41853533217.0,-7157583100.0,-6761836838.0
