Date,Target,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1
2025-07-03,1,-0.004733352,71.87280627,0.039884756,0.020762662,-3.8515121
2025-07-04,0,0.013312348,79.93732103,-0.018020147,-0.085193791,-0.9135736
2025-07-07,1,-0.020092885,64.15532152,0.012801033,0.124037859,-6.83383357
2025-07-08,1,0.001697794,64.3008644,-0.048776301,-0.027696394,-6.0352526
2025-07-09,1,0.017971396,67.18840297,0.014203013,0.041392164,-1.32906492
2025-07-10,1,0.006014091,68.20218343,-0.020533282,-0.012956213,-0.55356774
2025-07-11,0,0.015669222,68.59716592,-0.000269041,0.026996803,2.50932295
2025-07-14,1,-0.00234627,68.58296539,-0.005735699,-0.025547633,0.3374113
2025-07-15,1,0.008234864,63.25691586,-0.083561036,-0.035050344,1.32183817
2025-07-16,0,0.004129462,64.09292176,-0.017889628,-0.001968277,1.04021357
2025-07-17,1,-0.009029015,64.0574618,-0.061183476,0.032959305,-2.55469163
2025-07-18,0,0.0018531,68.82092938,-0.004324904,8.32E-06,-2.56520924
2025-07-21,1,-0.0013228,66.59159609,0.007965117,-0.024460854,-3.35231769
2025-07-22,0,0.007107521,67.04176928,-0.063456285,-0.002419519,-1.78014288
2025-07-23,1,-0.012810618,62.42663188,0.011564314,-0.125236279,-5.60240604
2025-07-24,1,0.004353394,59.52366518,0.027559651,0.002864305,-4.16966322
2025-07-25,1,0.002095922,72.76553643,-0.026373863,-0.033145458,-3.57000845
2025-07-28,1,0.00175373,72.80283564,-0.023629444,-0.028772049,-3.14565021
2025-07-29,1,0.004205712,68.36522697,-0.013698067,-0.001452685,-2.1495318
2025-07-30,1,0.006537214,68.6404927,0.06235094,0.001777185,-0.73992245
2025-07-31,0,0.007370814,65.21309352,-0.012070924,-0.009327728,0.60024324
2025-08-01,0,-0.002778511,64.77870882,0.023724098,-0.030108596,-0.98349891
2025-08-04,1,-0.039607063,37.68629997,0.143896363,0.303200574,-11.5464479
2025-08-05,1,0.009044059,40.36855377,0.026999868,0.0111407,-7.37625389
2025-08-06,1,0.015837703,51.56217794,0.036881874,-0.012177691,-2.27714872
2025-08-07,1,4.37E-05,50.79883261,-0.03384863,-0.004152591,-2.2535604
2025-08-08,0,0.009194234,55.05911584,-0.007492325,-0.028928853,0.13591293
2025-08-11,0,-0.005489536,49.89647405,0.008546547,0.005628983,-1.75957823
2025-08-12,0,-0.001009849,55.27999485,-0.057962775,-0.01215919,-2.07349181
2025-08-13,1,-0.00527153,50.87263953,-0.007673591,0.00154902,-3.38231105
2025-08-14,1,0.010744943,54.46811439,-0.026987953,0.005992368,-0.2752663
2025-08-18,0,0.000399935,53.94514106,0.010715811,-0.00032867,-0.48390765
2025-08-19,0,-0.015112059,46.07001858,-7.37E-05,0.043930772,-4.60411197
2025-08-20,0,-0.008127907,40.47727641,-0.030185858,-0.000222634,-5.97209546
2025-08-21,1,-0.006835801,34.92072325,0.044582757,-0.020036009,-6.63678798
2025-08-22,1,0.003714997,37.50722793,-0.035826239,-0.001132568,-4.43988441
2025-08-25,1,0.008554087,57.80381431,-0.140168115,0.014075733,-1.44435597
2025-08-26,0,0.012896485,59.44526083,-0.018594494,0.029471765,2.04701603
2025-08-27,1,-0.009547403,46.98422454,-0.054127733,0.012011481,-0.95499059
2025-08-28,1,0.002450258,48.26649974,4.53E-07,-0.007079713,-0.240851898
2025-08-29,0,0.002869959,44.70844326,0.032313758,-0.00924065,0.429921288
2025-09-01,0,-0.003230816,45.84717552,-0.00208355,0.000331667,-0.602623092
2025-09-02,1,-0.013613889,40.29195888,0.048539941,-0.326751369,-4.018861711
2025-09-03,1,0.009317205,47.4279633,-0.037275053,0.001616244,-0.866107691
2025-09-04,1,0.003797475,43.73761959,-0.029245751,-0.085578163,0.22979606
2025-09-05,1,0.005140031,46.28396129,-0.013881417,0.010754849,1.432028662
2025-09-08,1,0.001339392,54.80001111,-0.057164812,-0.034360808,1.390782424
2025-09-09,1,0.004504482,62.20268515,-0.054490354,-0.003280582,2.154691941
2025-09-10,1,0.012488498,71.82438682,-0.068352752,0.056322311,4.801917227
