Target,Volume,Transaction_Value,Volume_ROC,Net_Purchase_Foreigner,Net_Purchase_Financial_Investment,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund
1,466898421,22033200000000.0,0.143728893,-101820000000.0,1067950000000.0,-133684000000.0,-312267000000.0
1,566538268,24198300000000.0,0.213407976,-117759000000.0,-193009000000.0,-229680000000.0,-173382000000.0
1,408275232,22950400000000.0,-0.279351008,1316370000000.0,1166000000000.0,-62375553323.0,-156747000000.0
1,472676323,22728700000000.0,0.157739402,-796380000000.0,427711000000.0,-56410667374.0,-33198223741.0
0,423542560,20785700000000.0,-0.10394801,-2234930000000.0,-51385373466.0,-116612000000.0,-119547000000.0
0,594162840,29186200000000.0,0.402840933,-2069960000000.0,87405093093.0,-57809224195.0,58251975721.0
1,423420832,21483900000000.0,-0.287365679,-1700020000000.0,587947000000.0,189469000000.0,-36805466458.0
0,377049668,18794300000000.0,-0.109515547,-462510000000.0,163972000000.0,-137386000000.0,-68751991674.0
1,339514007,16685700000000.0,-0.099550972,-145214000000.0,922251000000.0,132992000000.0,64813593813.0
1,377553974,20118800000000.0,0.112042408,74380943249.0,367029000000.0,22061694723.0,-89869861481.0
1,334584453,15670700000000.0,-0.113810273,-426302000000.0,868655000000.0,13870437898.0,-45197406554.0
1,424188608,17517000000000.0,0.267807288,999718000000.0,-743483000000.0,1421739128.0,27502984530.0
0,399992380,17968600000000.0,-0.057041202,-2366780000000.0,-655162000000.0,-44878847933.0,-6664717015.0
1,344096599,14353000000000.0,-0.139742115,518285000000.0,5964690486.0,30020117961.0,-46707925574.0
0,319659628,14077500000000.0,-0.071017764,-552107000000.0,-428743000000.0,-43108537347.0,-59361695503.0
0,338241537,14586900000000.0,0.058130297,-1051160000000.0,461083000000.0,88744183243.0,5891802893.0
1,360281733,15143600000000.0,0.065161116,744766000000.0,747613000000.0,17378732171.0,-31443822134.0
0,319324121,14166900000000.0,-0.113682178,-2830800000000.0,411542000000.0,-59779950043.0,85078446938.0
0,373120108,21411300000000.0,0.168468285,-795651000000.0,1109490000000.0,63408149900.0,-22807985903.0
1,279293988,13275800000000.0,-0.251463585,-1710358096.0,19658363074.0,7340226117.0,-61109799874.0
1,295326951,15777700000000.0,0.057405328,523500000000.0,1037620000000.0,105238000000.0,36174018808.0
1,257854943,13009000000000.0,-0.12688313,157740000000.0,326073000000.0,72932154287.0,-562761869.0
0,241922807,11927300000000.0,-0.061787204,-2041030000000.0,839176000000.0,-70695237508.0,-136734000000.0
0,296914679,11805600000000.0,0.227311648,223582000000.0,-68894937864.0,29097125833.0,-96241820989.0
1,319034908,12439200000000.0,0.074500288,1220590000000.0,247529000000.0,33839413485.0,70784814352.0
1,290896486,13375700000000.0,-0.088198568,282947000000.0,487271000000.0,38087894573.0,62672496011.0
0,352043273,13716200000000.0,0.210201188,-697837000000.0,107091000000.0,-27535762591.0,52221708705.0
1,478512573,16308800000000.0,0.359243621,1000560000000.0,849020000000.0,85404353976.0,5782407832.0
1,395582936,15207800000000.0,-0.173307122,322693000000.0,-140826000000.0,40683727865.0,-15317346495.0
0,400643400,13328800000000.0,0.012792422,-90993089901.0,-98306205656.0,12330272182.0,99608405445.0
0,317901549,12625800000000.0,-0.206522436,373684000000.0,-102262000000.0,-95850854610.0,15652810287.0
0,539843372,20308400000000.0,0.698146403,364976000000.0,-688191000000.0,-20114981877.0,-17402709778.0
1,426616335,16545800000000.0,-0.209740534,46940837270.0,1438750000000.0,-83159725562.0,89195037509.0
0,346844575,15438300000000.0,-0.18698712,-959904000000.0,-391976000000.0,-52542669797.0,116583000000.0
0,373989521,16525600000000.0,0.078262565,-1035040000000.0,148110000000.0,-245897000000.0,13731755436.0
1,360955505,12968300000000.0,-0.034851287,-27789783436.0,379395000000.0,-19550443221.0,-28662042049.0
0,581445413,13077600000000.0,0.610850659,-346770000000.0,156281000000.0,-70579014311.0,-84632417818.0
1,442664473,16470400000000.0,-0.238682664,-747131000000.0,964184000000.0,-25140822642.0,-41242101262.0
1,315627058,13013700000000.0,-0.286983534,1114030000000.0,1622100000000.0,-34261909288.0,22809936437.0
1,385848331,13460700000000.0,0.222481791,954343000000.0,533262000000.0,-121146000000.0,-37383279005.0
0,363613812,12115000000000.0,-0.057625023,521577000000.0,252283000000.0,-26143810406.0,32658143047.0
1,510161651,16273600000000.0,0.403031552,1780690000000.0,529332000000.0,-23628157217.0,-97501817252.0
1,502393980,14535200000000.0,-0.015225901,335561000000.0,-363552000000.0,23932814520.0,37891796466.0
0,408198125,13213500000000.0,-0.187493996,-488565000000.0,-228969000000.0,-24765470947.0,-108411000000.0
1,406339246,17521800000000.0,-0.004553865,644674000000.0,-113813000000.0,-72899009835.0,-19584573734.0
1,513869696,22783800000000.0,0.264632203,2180760000000.0,-50824024231.0,-258789000000.0,-156431000000.0
1,498391270,25518200000000.0,-0.030121305,-630216000000.0,169737000000.0,-102988000000.0,-72388513137.0
1,553653981,29139900000000.0,0.110882181,1252140000000.0,-359417000000.0,-208994000000.0,-94664134975.0
1,440086040,27477000000000.0,-0.205124401,-106596000000.0,-854695000000.0,-185255000000.0,-150976000000.0
1,399219985,23478800000000.0,-0.09285924,-1611320000000.0,1165450000000.0,30207520740.0,52729192651.0
1,394752880,23073800000000.0,-0.011189583,-352282000000.0,568208000000.0,68006389349.0,-50105642889.0
1,429151090,25240600000000.0,0.087138592,-278948000000.0,776853000000.0,115893000000.0,2228284302.0
1,550416487,24217500000000.0,0.282570404,-378050000000.0,604532000000.0,-9543628245.0,14937573779.0
1,545175207,23826100000000.0,-0.009522389,353033000000.0,1457730000000.0,5505542209.0,-31187586300.0
1,720905827,26948200000000.0,0.322337879,436760000000.0,511408000000.0,20716797370.0,-90074934450.0
1,570841030,25214700000000.0,-0.208161443,549073000000.0,205387000000.0,-40148109337.0,-118800000000.0
0,667709207,27148800000000.0,0.169693788,115994000000.0,-208878000000.0,-87352942950.0,-172940000000.0
1,600101467,30093000000000.0,-0.101253269,445737000000.0,294640000000.0,-911081273.0,-56424073332.0
1,568624077,32919600000000.0,-0.052453446,-247776000000.0,316129000000.0,-19319038527.0,-204910000000.0
1,612601752,30017100000000.0,0.077340508,145085000000.0,928968000000.0,-85111772219.0,-271899000000.0
0,446903055,22843000000000.0,-0.270483551,-166444000000.0,-952834000000.0,-194990000000.0,-173034000000.0
1,476155582,28496400000000.0,0.065456091,845297000000.0,569523000000.0,-210512000000.0,-57240611682.0
1,593108778,30856500000000.0,0.24561971,393158000000.0,-571014000000.0,-145127000000.0,-90013754751.0
1,699659390,35870200000000.0,0.179647673,-1492300000000.0,156905000000.0,-117545000000.0,-119680000000.0
1,862540604,35493400000000.0,0.232800726,-1979220000000.0,-30925756867.0,-127843000000.0,-30656185831.0
0,572544402,32090600000000.0,-0.336211653,-2533010000000.0,-2175530000000.0,25161573975.0,-39924652613.0
1,672610151,30016000000000.0,0.174773779,717003000000.0,1451340000000.0,345242000000.0,95780604221.0
1,789920328,30433500000000.0,0.174410358,-937831000000.0,1494470000000.0,97387857906.0,29002873357.0
0,911910087,32385600000000.0,0.154432991,-5038460000000.0,-1882860000000.0,-37381490389.0,-98472024855.0
0,745763942,29912300000000.0,-0.182195753,-3327690000000.0,578179000000.0,156410000000.0,132300000000.0
1,617657784,26454100000000.0,-0.171778429,438874000000.0,2424430000000.0,195360000000.0,-86295633100.0
1,712267871,23275900000000.0,0.153175576,146939000000.0,744202000000.0,-42186713608.0,-97722886851.0
1,753767377,25625900000000.0,0.058263903,857205000000.0,522333000000.0,98025004975.0,-26289554822.0
1,750614562,32322600000000.0,-0.004182743,3007890000000.0,1081590000000.0,149066000000.0,72185511544.0
0,1290658558,30821000000000.0,0.719469117,-926809000000.0,180956000000.0,-93212124766.0,56325913582.0
1,1185838197,28946000000000.0,-0.081214633,-934502000000.0,1669060000000.0,59738858025.0,15370491816.0
1,1749302679,33119700000000.0,0.475161353,-744055000000.0,1935070000000.0,-52697642592.0,-142174000000.0
1,1477788942,32044100000000.0,-0.155212554,-1110920000000.0,532967000000.0,-168727000000.0,-268530000000.0
1,1602004836,31372700000000.0,0.084055233,-190307000000.0,2666860000000.0,-145061000000.0,-71765712033.0
1,1415254864,35284600000000.0,-0.116572664,-1305700000000.0,1993700000000.0,-307440000000.0,74951696394.0
1,1409623229,38930000000000.0,-0.003979237,-2110560000000.0,1637140000000.0,53949815743.0,-98071995959.0
0,1166057975,54939300000000.0,-0.172787486,-7081170000000.0,1104330000000.0,-225712000000.0,-228321000000.0
0,1227193147,52800600000000.0,0.05242893,-5173690000000.0,-728289000000.0,-49526905291.0,41182772768.0
0,1637605952,62882700000000.0,0.334432119,236681000000.0,-583022000000.0,-128662000000.0,-72745993641.0
1,1660710447,45309000000000.0,0.014108702,-156998000000.0,-1223410000000.0,-109227000000.0,-87153061190.0
1,1223019737,31402500000000.0,-0.263556306,-1951120000000.0,-597543000000.0,-178422000000.0,-174753000000.0
0,1026237730,33163900000000.0,-0.160898472,-3197930000000.0,-1171340000000.0,-199264000000.0,-101981000000.0
1,923209866,28713300000000.0,-0.10039376,1034420000000.0,744753000000.0,68223391071.0,-9321369642.0
1,1050946314,26619200000000.0,0.138361225,-254749000000.0,725399000000.0,34574324791.0,-89339267070.0
0,801306208,23698200000000.0,-0.2375384,-2391110000000.0,-74636557600.0,75972781322.0,-37404675330.0
0,907655536,23719700000000.0,0.13271996,-1459640000000.0,-949956000000.0,-117276000000.0,28454594636.0
1,1073859802,21760300000000.0,0.183113813,-851909000000.0,-104005000000.0,61546304743.0,41194926054.0
1,1135071024,22303800000000.0,0.05700113,-173311000000.0,427379000000.0,235289000000.0,84333393783.0
1,1143771673,26851800000000.0,0.00766529,888714000000.0,3098420000000.0,5529959875.0,95952881532.0
0,1184170077,22994700000000.0,0.03532034,-1883870000000.0,-665489000000.0,22655097073.0,-64937808613.0
1,1490805229,34025900000000.0,0.258945195,-1245540000000.0,456599000000.0,-79235923848.0,60613196498.0
0,1125619649,27243200000000.0,-0.244958612,-3698320000000.0,-3023870000000.0,-301286000000.0,-161667000000.0
1,1170517963,24932400000000.0,0.039887642,-1979350000000.0,1017820000000.0,9836232482.0,43456766681.0
1,763223598,24642100000000.0,-0.347960798,-1286630000000.0,2335150000000.0,36931488486.0,14664870051.0
0,925092573,25615300000000.0,0.212085915,-2950110000000.0,318460000000.0,-250294000000.0,-242276000000.0
0,900080937,23659300000000.0,-0.027036901,-3440000000000.0,418058000000.0,185452000000.0,-22801624440.0
0,727391077,20827500000000.0,-0.191860368,-2098110000000.0,744050000000.0,73020339258.0,-81150069311.0
0,1163312408,29837700000000.0,0.599294306,-3848070000000.0,947686000000.0,35211304974.0,-29135483347.0
1,958953275,28902400000000.0,-0.175670036,-627809000000.0,3430800000000.0,355241000000.0,-19186659596.0
0,1428159621,33290100000000.0,0.489290102,-140611000000.0,-1690040000000.0,-21279690102.0,9098014731.0
1,1185178392,22234600000000.0,-0.170135905,799478000000.0,283865000000.0,226640000000.0,-55740810705.0
1,1110507448,21761200000000.0,-0.06300397,-156381000000.0,759719000000.0,88929822132.0,-85005052024.0
1,990449091,23719400000000.0,-0.108111258,395027000000.0,-391764000000.0,73901897443.0,-81802493190.0
1,932610471,36307000000000.0,-0.058396358,1945310000000.0,2996000000000.0,-85300447664.0,-208288000000.0
0,1026732958,33473400000000.0,0.100923687,1718940000000.0,503975000000.0,-4949986854.0,4883453765.0
1,1002353584,23746100000000.0,-0.02374461,1063580000000.0,86835035681.0,-205944000000.0,-41563952931.0
0,1083211365,21456600000000.0,0.080667922,-461464000000.0,-481440000000.0,62410818785.0,-173326000000.0
1,889490621,27128600000000.0,-0.178839283,836735000000.0,1351330000000.0,-35274451186.0,-25564504203.0
1,923846153,31615600000000.0,0.038623827,489049000000.0,821352000000.0,-288473000000.0,-111565000000.0
1,925694636,27046800000000.0,0.002000856,474575000000.0,1246050000000.0,-58335460213.0,-29881550978.0
0,689739734,24619600000000.0,-0.254894965,-2003090000000.0,434298000000.0,-36835894694.0,-75665160462.0
1,692878455,23576500000000.0,0.004550587,-236993000000.0,518318000000.0,-42265612859.0,8038782666.0
1,792021737,31106000000000.0,0.143088995,1151610000000.0,975293000000.0,-17252123240.0,62175597531.0
1,900140335,31029100000000.0,0.136509635,-682178000000.0,-410155000000.0,28171950706.0,99531346289.0
1,1042392099,40604200000000.0,0.158032874,-85974429987.0,17672946443.0,-231502000000.0,19704265462.0
0,878200671,30202900000000.0,-0.157514076,-1949590000000.0,1038280000000.0,44552649569.0,-20150505393.0
1,842664190,33410300000000.0,-0.040465103,867495000000.0,1549230000000.0,-57967572105.0,-177051000000.0
1,1139472198,37622700000000.0,0.352225728,-193509000000.0,683874000000.0,-75276024272.0,-27744712124.0
1,717859460,31453300000000.0,-0.370007043,-613775000000.0,164611000000.0,107868000000.0,-2117024417.0
0,685459295,35808600000000.0,-0.045134413,-1462160000000.0,508920000000.0,-51584852115.0,35038595393.0
1,873008689,42696000000000.0,0.273611278,2945720000000.0,1915880000000.0,-48525429500.0,-50745653363.0
1,995691665,60000400000000.0,0.140528929,3109630000000.0,-828365000000.0,-457384000000.0,-159000000000.0
1,767462258,51112500000000.0,-0.22921695,-6717270000000.0,1761670000000.0,-283767000000.0,49415739537.0
1,523090848,40792700000000.0,-0.318414889,-5311730000000.0,1516640000000.0,-88730575062.0,-50195956799.0
1,731278789,51843400000000.0,0.397995763,-2836470000000.0,1002750000000.0,-267767000000.0,-294813000000.0
0,1021136121,67114600000000.0,0.39637049,-5625820000000.0,-620484000000.0,-35814357535.0,-185720000000.0
1,738739332,50464000000000.0,-0.276551562,-3758590000000.0,1885210000000.0,-11519487397.0,-236260000000.0
1,849941546,51696900000000.0,0.150529705,-2167990000000.0,1261790000000.0,-374807000000.0,-193336000000.0
